seqnames	start	end	width	strand	Conc	Conc_Cph_NanoDam	Conc_control	Fold	p.value	FDR
2R	14435158	14435558	401	*	10.5531620624587	10.5689023709758	10.5372481255715	0.0095343514322851	0.906247164208889	0.977322714925973
3L	20015568	20015968	401	*	9.96881227969013	9.94799945258712	9.98932911858423	-0.0116289538383811	0.906279236717554	0.977322714925973
2R	10461468	10461868	401	*	8.68479038472101	8.7045300481843	8.66477688233862	0.0112712534164974	0.906404423211366	0.977416741579158
2R	24388161	24388561	401	*	10.4189779023121	10.4378152493276	10.3998913374009	0.0110378503375105	0.906468061555464	0.977444392987983
2L	4990123	4990523	401	*	10.7328023081607	10.7162531283778	10.7491638029194	-0.00975145702188476	0.906549774834641	0.977485903092462
3R	31403563	31403963	401	*	10.7614835573838	10.7405657766698	10.78210237857	-0.0116020428735733	0.906582552454152	0.977485903092462
2L	20725528	20725928	401	*	9.85734232141944	9.87726476659843	9.83714090663683	0.0115140668285835	0.906727753259229	0.977580348184693
3L	9714258	9714658	401	*	12.4256389541246	12.4072771889706	12.4437699555904	-0.0106607593843579	0.906927095564465	0.977580348184693
X	19233212	19233612	401	*	8.17219299333165	8.20086192853184	8.14294278456284	0.0132552791198347	0.906945478283093	0.977580348184693
3R	24533050	24533450	401	*	10.2468672426114	10.2629786796595	10.2305738455561	0.00974818709994938	0.906960254097958	0.977580348184693
3L	8542278	8542678	401	*	9.03969752482003	9.05948930818293	9.01963044445281	0.0114198427547464	0.906962738011732	0.977580348184693
X	6809462	6809862	401	*	11.2193269415293	11.1960151535361	11.2422680280361	-0.0123002197848732	0.906989325305627	0.977580348184693
2R	17612396	17612796	401	*	10.4781565871213	10.4561584710255	10.4998243089594	-0.0119764221827688	0.906997728706798	0.977580348184693
2R	24121652	24122052	401	*	8.95708926867705	8.93744859799478	8.97646614101206	-0.0111301723348279	0.907030904658885	0.977580348184693
3R	19466453	19466853	401	*	9.86242179130768	9.89311361583722	9.83106281165337	0.013403077180367	0.907135521367223	0.977580348184693
3R	26632653	26633053	401	*	9.2434393818089	9.26183074006648	9.22481054136098	0.0107378665650576	0.907217294528312	0.977580348184693
2L	11512458	11512858	401	*	12.4039917503168	12.3842464664877	12.4234704371781	-0.0111938678859416	0.907243913481021	0.977580348184693
2R	18965566	18965966	401	*	9.5564299476275	9.53163137875285	9.58080944574871	-0.0127065752047237	0.907249464352219	0.977580348184693
3R	14262623	14263023	401	*	10.6665838643481	10.6812947735986	10.6517214038583	0.00893634139883795	0.907260927749051	0.977580348184693
X	13284427	13284827	401	*	10.8246928619166	10.8560198997604	10.7926704536305	0.0134253774581624	0.907280099627243	0.977580348184693
X	9288208	9288608	401	*	8.53299987611868	8.56367455442211	8.50165879602723	0.0133657545104711	0.907302444116644	0.977580348184693
2L	4390455	4390855	401	*	9.89116245982702	9.87452741786775	9.90760787531268	-0.00989834964263906	0.907330102207805	0.977580348184693
3R	26950850	26951250	401	*	9.98482497469142	9.96963166178547	9.99985994978935	-0.00909917801556744	0.907389797661667	0.977580348184693
2R	16113973	16114373	401	*	8.87500866663408	8.85602887130757	8.8937420065361	-0.0108720492183044	0.907416373183038	0.977580348184693
X	17668056	17668456	401	*	10.2645221605532	10.280423566528	10.2484435339047	0.00964701291616977	0.907470992331111	0.977580348184693
X	7329553	7329953	401	*	9.72407675659931	9.69675534357592	9.75089036503629	-0.0130007642480323	0.907487034427486	0.977580348184693
2R	20460680	20461080	401	*	7.33806960719785	7.28073537134752	7.39321214261516	-0.0120663990546615	0.907504209572876	0.977580348184693
3L	11005848	11006248	401	*	10.8210023246445	10.8423529133583	10.7993310140892	0.0118628452978773	0.907522486326541	0.977580348184693
2R	14845704	14846104	401	*	11.7904481251288	11.8072286238121	11.7734701472996	0.0100495012300864	0.907569173415734	0.977580348184693
X	13757138	13757538	401	*	8.90036495610945	8.92215571194421	8.87824001425579	0.0121071493655329	0.907582175148495	0.977580348184693
3R	13538047	13538447	401	*	8.68598689411042	8.71093362086998	8.66060119293814	0.0127688430500811	0.907891337361584	0.977741054519676
X	10492148	10492548	401	*	8.41707398013172	8.44153150038749	8.3921946792414	0.0125710086186995	0.907908033994202	0.977741054519676
2R	22381064	22381464	401	*	11.5047822730962	11.5227528764014	11.4865849965788	0.010598898248652	0.907944389654137	0.977741054519676
X	168127	168527	401	*	8.66758791778592	8.64758153303541	8.68732065703109	-0.0111782393722638	0.907961299932584	0.977741054519676
X	2720819	2721219	401	*	10.0666920017915	10.0498123406613	10.0833764511693	-0.00990140084011584	0.907990204714132	0.977741054519676
2L	9127129	9127529	401	*	12.9992720675416	12.982798827227	13.0155593316859	-0.00976791408142793	0.908002789590644	0.977741054519676
2L	14591403	14591803	401	*	8.99635874674825	9.01370289053602	8.97880355104605	0.0102955318062666	0.90802005692062	0.977741054519676
X	12602916	12603316	401	*	10.5542224362551	10.5693653078739	10.5389189339316	0.00918028134047595	0.908035433762082	0.977741054519676
2L	19762435	19762835	401	*	10.9862147482978	11.0033569022459	10.9688664589019	0.010227201485371	0.908147154736765	0.977820423388719
X	18386030	18386430	401	*	9.70194197137635	9.68597600974679	9.71773317377443	-0.00954364619848458	0.908202859000644	0.977839473812061
X	20415340	20415740	401	*	8.67600238873384	8.65452079076798	8.69716881480278	-0.0117572530143242	0.908308769144727	0.97791257580347
X	5688725	5689125	401	*	10.6287773704048	10.6498756534831	10.6073659565339	0.0117659947746926	0.908473241601071	0.978048718986715
2L	14675033	14675433	401	*	10.0271791426423	9.99670949114997	10.0570185640157	-0.0132002474588857	0.908563463124504	0.978060627200215
2R	7158645	7159045	401	*	12.77326460578	12.7569270530245	12.7894192164819	-0.00969252306013116	0.908593344453883	0.978060627200215
X	2644034	2644434	401	*	11.3001830214626	11.2750659801598	11.3248702521883	-0.0125931580706835	0.908608335782187	0.978060627200215
2L	15767127	15767527	401	*	10.8102343888081	10.7923166458123	10.8279323271139	-0.0104075467154349	0.908730314516729	0.978060627200215
3L	14672824	14673224	401	*	9.63220048632047	9.61256682697882	9.65157053436198	-0.0110144361138033	0.908767894140906	0.978060627200215
3L	18234829	18235229	401	*	11.3316036778438	11.3101504543394	11.3527425554283	-0.0116893700696527	0.908814379393948	0.978060627200215
3R	26369503	26369903	401	*	10.1100284818759	10.0838446127687	10.1357455915032	-0.012721429979371	0.908847862910447	0.978060627200215
3L	8306451	8306851	401	*	10.0549872919707	10.0718098440097	10.0379662638814	0.0101023593635024	0.908931779942005	0.978060627200215
3R	10156977	10157377	401	*	10.2294108324923	10.2126210324496	10.2460074818516	-0.00989825039706153	0.90894603220905	0.978060627200215
X	5337797	5338197	401	*	8.62542167249651	8.6568122781875	8.59333283988496	0.0132200619306013	0.908950109137777	0.978060627200215
4	1198942	1199342	401	*	10.8581765123528	10.833639724632	10.8823029572966	-0.0124082185693273	0.908956743431508	0.978060627200215
2L	11114256	11114656	401	*	11.5019554073241	11.5244020425653	11.4791540018048	0.0120861891396504	0.908959038478495	0.978060627200215
3R	15425891	15426291	401	*	8.64794185762108	8.68380900881276	8.61116022198657	0.0132172351378195	0.908978560742575	0.978060627200215
2R	22841144	22841544	401	*	9.31844022869687	9.33720915019748	9.29942390846546	0.010717339482692	0.909181371985514	0.978194880368467
3R	13696164	13696564	401	*	11.1861179299645	11.1684001713356	11.2036207337386	-0.0102641181106337	0.909191062896955	0.978194880368467
2R	18305746	18306146	401	*	8.82653643667272	8.86708832901122	8.78481164654395	0.0129781138630242	0.909239694230985	0.978194880368467
3L	19330807	19331207	401	*	8.74412463552241	8.72374485371864	8.76422053422222	-0.0113675280526866	0.909362623229436	0.978194880368467
2L	10493457	10493857	401	*	10.4805461616255	10.4591953851668	10.5015855654966	-0.0116066524380382	0.909364400741236	0.978194880368467
2L	16257961	16258361	401	*	13.6402269528369	13.6111543378951	13.668725262167	-0.0129898274730412	0.909398500941662	0.978194880368467
4	1126016	1126416	401	*	8.52745239641324	8.50474655005446	8.54980641701694	-0.0118867097954128	0.90940738787463	0.978194880368467
3L	11509134	11509534	401	*	10.0551604548202	10.0388949025113	10.0712446650603	-0.00973189065246127	0.909423063060239	0.978194880368467
2R	10776693	10777093	401	*	9.03131014688328	9.06941519719737	8.99217128319672	0.0130473428255958	0.909566440625738	0.978194880368467
3L	2371551	2371951	401	*	9.29670771535176	9.27469708013804	9.31838758296664	-0.0118994228484021	0.909576497720357	0.978194880368467
X	2474985	2475385	401	*	10.4646299297224	10.4452964912346	10.483707704729	-0.0109367049760468	0.909613351751765	0.978194880368467
2R	9916866	9917266	401	*	8.95193601454114	8.97467886602815	8.92882889138705	0.01201883837877	0.909626313161524	0.978194880368467
2R	12034287	12034687	401	*	12.7933798513917	12.7709015607271	12.8155132794718	-0.0119246241747505	0.909646095941235	0.978194880368467
3R	23752867	23753267	401	*	10.5631182743878	10.5419736685236	10.5839574491673	-0.0114964956587462	0.909710778162559	0.978194880368467
X	17824674	17825074	401	*	11.4029110550478	11.379246652654	11.4261935482873	-0.0121825247011022	0.909755217148201	0.978194880368467
3R	15689147	15689547	401	*	10.9843763896214	11.002804043509	10.9657103091799	0.0107089396521335	0.909761279293151	0.978194880368467
X	13737417	13737817	401	*	10.0170623697553	9.99572441464939	10.0380893234088	-0.0115443392457454	0.909794243580711	0.978194880368467
X	7730585	7730985	401	*	10.321932937999	10.3433393583025	10.3002041035947	0.0117742604055427	0.909839476603213	0.978194880368467
2R	17417667	17418067	401	*	11.3775585568433	11.3979268317486	11.3568985952999	0.0114333419092191	0.909840177670055	0.978194880368467
3R	30532283	30532683	401	*	13.5914397304459	13.567320226345	13.6151626175455	-0.0122761153713548	0.909895227038348	0.978194880368467
3L	8130355	8130755	401	*	9.50776659394866	9.5323057485912	9.48280281381791	0.0124853651288516	0.909919606534393	0.978194880368467
2L	20423115	20423515	401	*	10.5098235512452	10.5272955377859	10.4921373707678	0.0103531223865634	0.909971155650168	0.978194880368467
3R	30131961	30132361	401	*	10.9144256051973	10.9318918754076	10.8967452820437	0.0103121682417774	0.910045328790873	0.978194880368467
X	18654724	18655124	401	*	11.0720988485721	11.0548905295266	11.089104325648	-0.0100671081337655	0.910075521618642	0.978194880368467
3R	1077412	1077812	401	*	6.88657930890232	6.85608018671636	6.91644699383337	-0.0129888575998312	0.910106991904351	0.978194880368467
X	1531195	1531595	401	*	9.22412756540824	9.2416654280775	9.20637388057338	0.0104103741144395	0.910153902041804	0.978194880368467
X	13673488	13673888	401	*	9.04327059755969	9.06148756196484	9.02482066199095	0.0105948490059858	0.910198650927895	0.978194880368467
2L	6760331	6760731	401	*	8.64149085261392	8.66303692504703	8.61961811342037	0.0118621482994527	0.910204125108813	0.978194880368467
X	10946522	10946922	401	*	8.99416284306047	8.97711483903463	9.01101174509662	-0.010074839023851	0.910265363048209	0.978194880368467
2R	19300344	19300744	401	*	14.3645831396917	14.389257771423	14.3394791398006	0.0124265541507963	0.910275088340715	0.978194880368467
X	11390967	11391367	401	*	9.03313561224427	9.00013756583051	9.06539575695726	-0.0130442090401637	0.910282108499154	0.978194880368467
3L	5934173	5934573	401	*	8.52293670330488	8.54974255844734	8.49562333999027	0.0126595745088001	0.910373192545999	0.978251895498991
3R	6083175	6083575	401	*	8.27705065403753	8.30342278093685	8.25018746033066	0.0127014242914263	0.910481010186681	0.978289034912077
3R	5463778	5464178	401	*	12.4455562657593	12.4162344716414	12.4742939659873	-0.0128664317307082	0.910557784349857	0.978289034912077
3L	17352439	17352839	401	*	9.1799375421771	9.20989226162467	9.14934766082411	0.0129525223233814	0.910592631666677	0.978289034912077
2R	21193218	21193618	401	*	11.7050956441179	11.7294785460884	11.6802935533562	0.0123594916517552	0.910594049610508	0.978289034912077
2R	9172436	9172836	401	*	9.43844790109515	9.41735617236769	9.45923571348258	-0.0113750181412706	0.910610187343828	0.978289034912077
2L	13510911	13511311	401	*	12.4196526006058	12.4343572170778	12.4047965631912	0.00885634794360169	0.910638121794018	0.978289034912077
3R	26909487	26909887	401	*	12.1825210586223	12.1651953003715	12.199641213349	-0.0100790120470892	0.910684716663287	0.978289034912077
3L	1716207	1716607	401	*	11.6268029472773	11.6029164026313	11.6503004377897	-0.0121429306371501	0.910778579215046	0.978289034912077
3R	24712994	24713394	401	*	10.7208976607133	10.6974185202847	10.7440008009208	-0.0120453266829888	0.910796920925887	0.978289034912077
3R	28710815	28711215	401	*	8.41569156956706	8.37433421433076	8.4558963094813	-0.0126892008944079	0.9108109987572	0.978289034912077
2R	16084894	16085294	401	*	9.57655226088619	9.60440556358931	9.54815060601987	0.012794826654553	0.910826070949627	0.978289034912077
3R	20833012	20833412	401	*	9.89345017290193	9.86121131582246	9.92498433040945	-0.012943896289743	0.910915937210648	0.978344709616897
3R	16171715	16172115	401	*	9.59280853340565	9.57303679137717	9.61231296834607	-0.0109388957552114	0.911107824879422	0.978411872811945
X	22832680	22833080	401	*	12.1445677949882	12.1209325153921	12.1678220973047	-0.0120955044261215	0.911111869728126	0.978411872811945
2L	20870434	20870834	401	*	10.8303208338484	10.8107902533697	10.8495905453892	-0.0110026746118167	0.911114455505433	0.978411872811945
3R	17779610	17780010	401	*	9.00242039968152	9.01978370743941	8.98484557050888	0.0102209781221057	0.911152456866802	0.978411872811945
X	5249729	5250129	401	*	8.23668468872967	8.26299267354394	8.20988804514091	0.0125050426811846	0.911168638948718	0.978411872811945
X	15575576	15575976	401	*	11.4079561215504	11.3931595053284	11.4226025196007	-0.00882415913239249	0.911357624351862	0.978534139262555
2L	8261121	8261521	401	*	9.18187009563004	9.20766451925036	9.15560607614838	0.0125111700659963	0.911358578915124	0.978534139262555
3L	327468	327868	401	*	13.2241218362356	13.2018688446317	13.2460367918502	-0.0117353458917614	0.911538342325984	0.978686304521534
2L	2982460	2982860	401	*	10.6122946665451	10.5975058351656	10.6269334369777	-0.0088885528141204	0.911618552782254	0.978731575072973
3R	3054078	3054478	401	*	7.62000346678117	7.58197572901158	7.65705452725161	-0.0126955383017708	0.911702120776366	0.978780446413989
X	11689986	11690386	401	*	10.1218354303059	10.1517766285898	10.09125964949	0.0127636172250849	0.911828710700609	0.978820749095632
2R	14405551	14405951	401	*	9.40474929152035	9.43007582143548	9.37897019744868	0.0123930796135593	0.911880170061639	0.978820749095632
3L	5790737	5791137	401	*	12.3255126902907	12.3444158719621	12.3063585340658	0.0108136181661481	0.911891839551602	0.978820749095632
3L	401709	402109	401	*	9.63668732565891	9.66264318209112	9.61025592274994	0.0124161096559037	0.91189974391604	0.978820749095632
2L	6051554	6051954	401	*	9.5608344092723	9.54360457590313	9.57786089614815	-0.00990502919677019	0.911958674671043	0.978820749095632
3R	12430478	12430878	401	*	11.9442582283027	11.9275275525518	11.9607971035573	-0.00977280841338395	0.911967957796856	0.978820749095632
2R	21096232	21096632	401	*	8.14493377474112	8.17511364339877	8.11410905699402	0.0127325890575564	0.912057581192927	0.978857154992812
3L	720692	721092	401	*	10.1741698335526	10.1515582597677	10.1964324746229	-0.0117651235874006	0.912093062277233	0.978857154992812
3R	10568017	10568417	401	*	10.9455051906272	10.9189287513264	10.9716008975425	-0.0124605243607194	0.912116029633924	0.978857154992812
X	13698404	13698804	401	*	9.15864315645949	9.17449031379678	9.1426199922892	0.00945623378946381	0.912340937522857	0.97905767636307
3R	16390912	16391312	401	*	9.28079452433716	9.30674786219889	9.25436573312929	0.0123382999831192	0.912561538651018	0.979253559495993
3L	16739734	16740134	401	*	10.4866629245942	10.5030688632976	10.4700682739444	0.00979827333273219	0.912609620739082	0.979260066483613
3R	30574351	30574751	401	*	10.4514528158482	10.4375433474818	10.4652294583314	-0.00831802687055505	0.912643735430306	0.979260066483613
2R	18275959	18276359	401	*	8.83107915823836	8.81390975062261	8.84804663480762	-0.00999334600317523	0.912809954432456	0.979367963043012
2R	1068189	1068589	401	*	8.73622595676524	8.71664697748505	8.75554278124318	-0.0108843011586706	0.912860744248675	0.979367963043012
3R	17948672	17949072	401	*	10.3105255906362	10.2794892060093	10.3409083332522	-0.0126456893560066	0.912889593373048	0.979367963043012
3L	22533157	22533557	401	*	9.31640249149249	9.33614747163611	9.29638352387228	0.0111624806807997	0.912973908341734	0.979367963043012
X	14795199	14795599	401	*	11.6620402977019	11.6413204861084	11.6824667422003	-0.0112222414628049	0.91299783974648	0.979367963043012
X	5926040	5926440	401	*	10.052885397458	10.0370073756147	10.0685905694978	-0.00940771861361214	0.913004333019096	0.979367963043012
3L	11992144	11992544	401	*	10.8772852106191	10.854056715038	10.9001456281366	-0.0118148194023926	0.913028863043371	0.979367963043012
3L	17683214	17683614	401	*	9.41236661296897	9.39321881719986	9.4312635997485	-0.0106016647426645	0.913062313442093	0.979367963043012
2L	12032566	12032966	401	*	9.15543230495858	9.13566865785994	9.17492886233054	-0.0108925680121891	0.913086928109761	0.979367963043012
2R	23180768	23181168	401	*	10.117961481773	10.1381401854705	10.097496533974	0.0112080858628394	0.913210047466997	0.979437979789994
3L	1873121	1873521	401	*	11.5003695475679	11.5237917548936	11.4765607956441	0.0119480113937576	0.913271816882357	0.979437979789994
2R	19685970	19686370	401	*	9.78342850413598	9.80749681103625	9.75895184648459	0.0120939652226558	0.913287402084604	0.979437979789994
3L	8963410	8963810	401	*	9.64026746262294	9.62536168973763	9.65502080419821	-0.00888161604519769	0.913304499871813	0.979437979789994
2R	25119894	25120294	401	*	11.8900850606441	11.8725949637723	11.9073656586394	-0.0100634586783012	0.913363555761018	0.979460480718338
2L	14450540	14450940	401	*	10.170538213614	10.1542741250738	10.1866209925409	-0.00945526876315046	0.913476275450637	0.979528279525815
3L	12261149	12261549	401	*	10.0061867582268	10.028203109364	9.98382921141907	0.0116852109364418	0.913504934431477	0.979528279525815
2R	12525581	12525981	401	*	7.70826509836367	7.66764015503175	7.7477773423437	-0.0122383256084705	0.913588458425996	0.979528279525815
X	7289513	7289913	401	*	10.5099481282091	10.4915601392792	10.5281046979843	-0.0104006014153404	0.913620956848494	0.979528279525815
2L	5322190	5322590	401	*	10.3165157471051	10.3353823697325	10.2973991261963	0.0107797198918496	0.91367944990836	0.979528279525815
2L	13774764	13775164	401	*	11.2347495876111	11.2482439669864	11.2211277946175	0.00817461168974483	0.91369236477449	0.979528279525815
3L	11784689	11785089	401	*	10.7085654619706	10.6924212660743	10.7245309968366	-0.00944983384643968	0.913693317609386	0.979528279525815
3L	4705650	4706050	401	*	8.10948016189793	8.07489439108627	8.14325618132684	-0.0124828534911752	0.913865618233894	0.979672168565526
2R	19686937	19687337	401	*	9.94199620079041	9.91803131825096	9.96556949400229	-0.011842446297207	0.913955010023586	0.979684137697527
3R	12676085	12676485	401	*	11.2270340530157	11.24338607192	11.2104945676699	0.00971522742840347	0.913981377828496	0.979684137697527
3R	13864519	13864919	401	*	8.67952524072432	8.70245976078814	8.65622023307412	0.0118439080016371	0.914001478474557	0.979684137697527
3R	23060281	23060681	401	*	9.39868556474095	9.3823647077866	9.4148238512725	-0.00957065246303976	0.91402911521393	0.979684137697527
2R	24214980	24215380	401	*	9.04220667341703	9.02218405538041	9.06195520472835	-0.0109552430623653	0.91411556508852	0.979711907049866
2L	16601669	16602069	401	*	9.75799038311886	9.68970871793427	9.82318584632861	-0.0100608322967233	0.914145730992485	0.979711907049866
2R	14140643	14141043	401	*	8.84971796719753	8.87378167596549	8.82524606501724	0.0119201635234817	0.914202731781348	0.979711907049866
2L	15028214	15028614	401	*	9.27641351042865	9.29315292553751	9.2594775876368	0.00986873832953563	0.914229438138949	0.979711907049866
3R	25461327	25461727	401	*	8.07140029796223	8.11326645817207	8.02828280301311	0.0120157047419858	0.914350215673421	0.979711907049866
3R	13980924	13981324	401	*	10.9606846673477	10.9846349943783	10.9363300168459	0.0119000712972787	0.914369710664134	0.979711907049866
X	11333181	11333581	401	*	10.6616781167801	10.6431711531802	10.6799506759107	-0.0103929882153742	0.9144085804369	0.979711907049866
3R	27653469	27653869	401	*	9.80623821812574	9.77141476405369	9.84024088444155	-0.0123989958372731	0.914421777778729	0.979711907049866
3L	19806384	19806784	401	*	11.3956902706844	11.4103937750523	11.3808353683948	0.0088772529859764	0.91442533539825	0.979711907049866
X	15985573	15985973	401	*	11.3416299460859	11.322726105678	11.3602892870157	-0.0105565383139125	0.914435863952355	0.979711907049866
X	19130036	19130436	401	*	8.3936958673277	8.35731906433841	8.42917796158169	-0.0122914362001808	0.914699970394363	0.979954053739588
3R	14111651	14112051	401	*	9.11882409079092	9.1350947646902	9.10236782156273	0.00958354601613945	0.914738525360141	0.979954548156816
2R	11046327	11046727	401	*	9.07580942899176	9.04286238452782	9.10802082566903	-0.0123688953304092	0.914847749437067	0.980008646341843
3L	24555756	24556156	401	*	7.52778305955528	7.50102813137024	7.55405083542292	-0.0121024994350325	0.914865214456729	0.980008646341843
2L	17473955	17474355	401	*	12.2530201745678	12.2323059809967	12.2734411589877	-0.0111018129457706	0.914937927655836	0.98004572738784
3L	637046	637446	401	*	11.7201598471495	11.7390051857206	11.7010650777783	0.0105973814531368	0.914989030288691	0.980059657916333
2R	6201279	6201679	401	*	10.4395476638428	10.4566492575563	10.4222409148548	0.0100440457010924	0.915114577389608	0.980091895261902
X	15782600	15783000	401	*	8.8264869783544	8.80120014541902	8.85133822026356	-0.0119065541529581	0.915138789615845	0.980091895261902
3R	9771244	9771644	401	*	12.377060939189	12.3589748270113	12.3949231221137	-0.0102425622613041	0.915187649814457	0.980091895261902
X	19739084	19739484	401	*	11.1692544968532	11.1888850118037	11.1493531837619	0.0109078402930046	0.915210286081205	0.980091895261902
3L	15157429	15157829	401	*	9.37636718758319	9.36118333661268	9.39139289687566	-0.00896849654357946	0.915223518829472	0.980091895261902
3R	4691706	4692106	401	*	11.8022850098036	11.8218230740899	11.7824787095053	0.010816599417356	0.915247720111824	0.980091895261902
2R	8790967	8791367	401	*	8.70002008709175	8.67797202460349	8.72173626459823	-0.01142180531706	0.915299178092128	0.980106200317182
2L	18624465	18624865	401	*	10.3739248610357	10.353810178803	10.3937629476113	-0.0109818930909127	0.915495546869659	0.980192333783019
2R	5928903	5929303	401	*	9.30223946858318	9.32738915829633	9.27664356846594	0.0120050655761166	0.915546420670375	0.980192333783019
3R	3789194	3789594	401	*	10.4399657942032	10.420374287772	10.4592948125014	-0.0106857629297672	0.915554387331132	0.980192333783019
3R	5238194	5238594	401	*	9.05126306871418	9.07303423373603	9.0291583229093	0.0114231168943274	0.91562826095412	0.980192333783019
3R	11670510	11670910	401	*	9.78724907437376	9.76690919467704	9.80730617382799	-0.0109373500769431	0.915643013886122	0.980192333783019
3L	5832466	5832866	401	*	10.0245451014007	10.0406636941894	10.0082443860221	0.00953274264936524	0.915643785313871	0.980192333783019
3L	211967	212367	401	*	12.2494143784354	12.2300114065907	12.2685598567069	-0.0106864609258399	0.915680876246089	0.980192333783019
2R	7644469	7644869	401	*	10.011277476459	10.0294456161665	9.99287762068195	0.0104056938598869	0.915709899138281	0.980192333783019
2L	10485158	10485558	401	*	10.2769770244923	10.2993137895124	10.2542889809514	0.0115354304874407	0.915742945090888	0.980192333783019
2L	19981430	19981830	401	*	7.93414512439647	7.89385671137376	7.97333894930824	-0.0118931185565323	0.915760643348535	0.980192333783019
3L	21653819	21654219	401	*	8.28864628706869	8.26786215972832	8.30913523616577	-0.0111475782265131	0.915840786753	0.980204355731227
2L	19066222	19066622	401	*	9.45278812515276	9.47284453552309	9.43244895410735	0.0110241572146601	0.915890212948346	0.980204355731227
X	9042019	9042419	401	*	9.66239920014634	9.64446889771653	9.68010939152301	-0.0102810518487021	0.915916281955254	0.980204355731227
2L	1678768	1679168	401	*	5.50269909142813	5.45095158611397	5.55265457611211	-0.010907891536622	0.915924287777152	0.980204355731227
X	15461311	15461711	401	*	10.2303249988572	10.2478150764396	10.212620280812	0.0101360088190029	0.916057770217298	0.980213849976403
3L	3166744	3167144	401	*	11.1143966306888	11.0925735181652	11.1358945461149	-0.0113294620656612	0.916087081447393	0.980213849976403
3R	13074169	13074569	401	*	8.81546004891101	8.83343698742569	8.79725627632612	0.0101679127198496	0.916118356781057	0.980213849976403
X	8225241	8225641	401	*	9.40553647138668	9.4240096541748	9.38682367475971	0.0103558179790222	0.916150426460745	0.980213849976403
X	22539625	22540025	401	*	9.93083545351496	9.95490412371896	9.906358420127	0.0117187864621403	0.916155375881427	0.980213849976403
X	2218481	2218881	401	*	11.6243514332504	11.6099397450036	11.6386205798103	-0.0085947616169094	0.916161780712639	0.980213849976403
X	9565803	9566203	401	*	10.5385501327329	10.5537511859028	10.5231872055355	0.00914127712319591	0.916229271118646	0.980245290061433
3R	30168757	30169157	401	*	8.82932747866561	8.80839527072479	8.84996031748913	-0.0110131131289316	0.916316882716202	0.980298253675218
2L	2174455	2174855	401	*	10.8621447944466	10.8862490611313	10.8376309454762	0.0117231937253896	0.916377416757018	0.980322245854963
3L	11103608	11104008	401	*	8.95170271380094	8.92927533497431	8.97378677855633	-0.0113090064692171	0.916547702430089	0.980456213346409
2L	13008607	13009007	401	*	12.0720885773029	12.0900309311425	12.0539202668331	0.010255731673184	0.91657887171109	0.980456213346409
3R	4950369	4950769	401	*	10.1622169054116	10.1487865330814	10.175523403673	-0.0080453063340269	0.916677249420438	0.980478348435064
3L	20692733	20693133	401	*	9.51085601711058	9.484081000309	9.537143156425	-0.0119657262802939	0.916699996225826	0.980478348435064
X	3156035	3156435	401	*	11.3376040711413	11.3558338038365	11.3191410384929	0.0103461433721785	0.916713906183096	0.980478348435064
2L	10147799	10148199	401	*	9.14171223364079	9.10957448941181	9.1731496439172	-0.01208734986818	0.916778276218759	0.980506429789531
3L	4416220	4416620	401	*	11.4606558261571	11.4822673800766	11.4387156017064	0.0112477158921277	0.916817797001401	0.980507635575018
3R	9370676	9371076	401	*	12.2049817631708	12.1881382154601	12.2216309287321	-0.00968727958864888	0.916855633576562	0.980507635575018
3L	15214548	15214948	401	*	9.06440149936563	9.08010783068781	9.04852229258031	0.00938626972841943	0.916902012934322	0.980516473342843
3R	16326075	16326475	401	*	11.2601791498793	11.2802513922511	11.2398236970894	0.010897901239567	0.916968459409355	0.980546768853376
3R	13235397	13235797	401	*	9.24761572455145	9.26690276825788	9.22806733922887	0.0106739139290311	0.917032689917014	0.980574692331664
2L	16255102	16255502	401	*	10.6113432623844	10.6404941209971	10.5815912179824	0.0120301707543973	0.917097929802795	0.980591212298705
2R	6964829	6965229	401	*	9.02860853395081	9.06025991988889	8.99624714004464	0.0120381137617439	0.917147015028036	0.980591212298705
2L	8232626	8233026	401	*	8.94503681590577	8.92333211439625	8.9664198137997	-0.0112209872933844	0.917207736528037	0.980591212298705
3R	23691257	23691657	401	*	11.0900943644518	11.0737437775632	11.1062617189012	-0.00944549115897713	0.917225449903604	0.980591212298705
2R	17788268	17788668	401	*	10.0024965921575	9.98786582186631	10.0169804761205	-0.00871159391082299	0.917254622632456	0.980591212298705
3L	6134981	6135381	401	*	6.15782261042717	6.12251293635737	6.19228869288351	-0.0118898456901496	0.917276848697999	0.980591212298705
3L	13992986	13993386	401	*	9.29084027932087	9.25922171421604	9.32178071734732	-0.0119985092275484	0.917412268755673	0.980621892716411
2R	13008364	13008764	401	*	9.55972951296741	9.54485160140103	9.57445555963119	-0.00891320684941403	0.917415536348835	0.980621892716411
3L	12111067	12111467	401	*	9.87995285949988	9.89441351411046	9.86534579172339	0.00860331753646699	0.917424263525693	0.980621892716411
X	1040948	1041348	401	*	8.66588036081949	8.63802712340655	8.69320602219879	-0.0119435129095249	0.917471368422398	0.980621892716411
4	30900	31300	401	*	7.6205967837938	7.64493568282473	7.59584022059168	0.0117104833411837	0.917496145220264	0.980621892716411
3R	4490556	4490956	401	*	8.99847271736189	9.01844125469349	8.97822390899578	0.01075793693985	0.917537187960852	0.980625017045822
