"","seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"3658","chr3R",27445604,27445604,1,"*","SRR21146075_vs_SRR21146078_peak_3658",2.37453,"Distal Intergenic",4,27438871,27440944,2074,2,"FBgn0265317","FBtr0339326",-4660
"3659","chr3R",27445788,27445788,1,"*","SRR21146075_vs_SRR21146078_peak_3659",2.33335,"Distal Intergenic",4,27438871,27440944,2074,2,"FBgn0265317","FBtr0339326",-4844
"3660","chr3R",27556639,27556639,1,"*","SRR21146075_vs_SRR21146078_peak_3660",1.84557,"Promoter (2-3kb)",4,27547775,27559145,11371,2,"FBgn0004387","FBtr0085211",2506
"3661","chr3R",27556804,27556804,1,"*","SRR21146075_vs_SRR21146078_peak_3661",4.51745,"Promoter (2-3kb)",4,27547775,27559145,11371,2,"FBgn0004387","FBtr0085211",2341
"3662","chr3R",27603697,27603697,1,"*","SRR21146075_vs_SRR21146078_peak_3662",1.67605,"Intron (FBtr0335247/FBgn0039528, intron 1 of 7)",4,27597563,27607396,9834,2,"FBgn0039528","FBtr0335247",3699
"3663","chr3R",27605184,27605184,1,"*","SRR21146075_vs_SRR21146078_peak_3663",1.78058,"Promoter (2-3kb)",4,27597563,27607396,9834,2,"FBgn0039528","FBtr0335247",2212
"3664","chr3R",27606137,27606137,1,"*","SRR21146075_vs_SRR21146078_peak_3664",2.37616,"Promoter (1-2kb)",4,27597563,27607396,9834,2,"FBgn0039528","FBtr0335247",1259
"3665","chr3R",27653693,27653693,1,"*","SRR21146075_vs_SRR21146078_peak_3665",3.08824,"Promoter (<=1kb)",4,27652760,27653363,604,1,"FBgn0027494","FBtr0085194",933
"3666","chr3R",27655211,27655211,1,"*","SRR21146075_vs_SRR21146078_peak_3666",1.67605,"Promoter (1-2kb)",4,27650854,27656795,5942,2,"FBgn0266579","FBtr0344744",1584
"3667","chr3R",27655425,27655425,1,"*","SRR21146075_vs_SRR21146078_peak_3667",2.37616,"Promoter (1-2kb)",4,27650854,27656795,5942,2,"FBgn0266579","FBtr0344744",1370
"3668","chr3R",27656356,27656356,1,"*","SRR21146075_vs_SRR21146078_peak_3668",5.86331,"Promoter (<=1kb)",4,27650854,27656795,5942,2,"FBgn0266579","FBtr0344744",439
"3669","chr3R",27705705,27705705,1,"*","SRR21146075_vs_SRR21146078_peak_3669",2.37616,"Promoter (<=1kb)",4,27703379,27706328,2950,2,"FBgn0039543","FBtr0085239",623
"3670","chr3R",27707027,27707027,1,"*","SRR21146075_vs_SRR21146078_peak_3670",3.21047,"Promoter (<=1kb)",4,27707100,27710857,3758,1,"FBgn0039544","FBtr0100446",-73
"3671","chr3R",27924765,27924765,1,"*","SRR21146075_vs_SRR21146078_peak_3671",3.03554,"Promoter (<=1kb)",4,27925191,27932973,7783,1,"FBgn0027579","FBtr0085249",-426
"3672","chr3R",27925951,27925951,1,"*","SRR21146075_vs_SRR21146078_peak_3672",1.59503,"Promoter (<=1kb)",4,27925665,27933077,7413,1,"FBgn0027579","FBtr0335011",286
"3673","chr3R",27926192,27926192,1,"*","SRR21146075_vs_SRR21146078_peak_3673",1.67605,"Promoter (<=1kb)",4,27925665,27933077,7413,1,"FBgn0027579","FBtr0335011",527
"3674","chr3R",27945112,27945112,1,"*","SRR21146075_vs_SRR21146078_peak_3674",1.78058,"Promoter (2-3kb)",4,27942796,27948021,5226,2,"FBgn0039561","FBtr0085266",2909
"3675","chr3R",27946924,27946924,1,"*","SRR21146075_vs_SRR21146078_peak_3675",2.37616,"Promoter (1-2kb)",4,27942796,27948021,5226,2,"FBgn0039561","FBtr0085266",1097
"3676","chr3R",27947000,27947000,1,"*","SRR21146075_vs_SRR21146078_peak_3676",1.42349,"Promoter (1-2kb)",4,27942796,27948021,5226,2,"FBgn0039561","FBtr0085266",1021
"3677","chr3R",27973843,27973843,1,"*","SRR21146075_vs_SRR21146078_peak_3677",3.80655,"Intron (FBtr0300611/FBgn0003890, intron 2 of 6)",4,27963415,27966958,3544,1,"FBgn0039566","FBtr0085257",10428
"3678","chr3R",27984600,27984600,1,"*","SRR21146075_vs_SRR21146078_peak_3678",2.49449,"Intron (FBtr0300611/FBgn0003890, intron 1 of 6)",4,27967008,27988384,21377,2,"FBgn0003890","FBtr0300611",3784
"3679","chr3R",27984766,27984766,1,"*","SRR21146075_vs_SRR21146078_peak_3679",2.40409,"Intron (FBtr0300611/FBgn0003890, intron 1 of 6)",4,27967008,27988384,21377,2,"FBgn0003890","FBtr0300611",3618
"3680","chr3R",27985423,27985423,1,"*","SRR21146075_vs_SRR21146078_peak_3680",1.72568,"Promoter (2-3kb)",4,27967008,27988384,21377,2,"FBgn0003890","FBtr0300611",2961
"3681","chr3R",28278855,28278855,1,"*","SRR21146075_vs_SRR21146078_peak_3681",1.71427,"Distal Intergenic",4,28282580,28283548,969,1,"FBgn0085465","FBtr0112737",-3725
"3682","chr3R",28279021,28279021,1,"*","SRR21146075_vs_SRR21146078_peak_3682",1.72568,"Distal Intergenic",4,28282580,28283548,969,1,"FBgn0085465","FBtr0112737",-3559
"3683","chr3R",28279107,28279107,1,"*","SRR21146075_vs_SRR21146078_peak_3683",2.79608,"Distal Intergenic",4,28282580,28283548,969,1,"FBgn0085465","FBtr0112737",-3473
"3684","chr3R",28294823,28294823,1,"*","SRR21146075_vs_SRR21146078_peak_3684",4.79355,"Promoter (<=1kb)",4,28294623,28295279,657,2,"FBgn0265160","FBtr0344593",456
"3685","chr3R",28325821,28325821,1,"*","SRR21146075_vs_SRR21146078_peak_3685",3.00401,"Promoter (<=1kb)",4,28318162,28326241,8080,2,"FBgn0261618","FBtr0301181",420
"3686","chr3R",28326034,28326034,1,"*","SRR21146075_vs_SRR21146078_peak_3686",1.54061,"Promoter (<=1kb)",4,28318162,28326241,8080,2,"FBgn0261618","FBtr0301181",207
"3687","chr3R",28326182,28326182,1,"*","SRR21146075_vs_SRR21146078_peak_3687",1.72568,"Promoter (<=1kb)",4,28318162,28326241,8080,2,"FBgn0261618","FBtr0301181",59
"3688","chr3R",28331437,28331437,1,"*","SRR21146075_vs_SRR21146078_peak_3688",5.1206,"Promoter (<=1kb)",4,28318162,28331218,13057,2,"FBgn0261618","FBtr0306388",-219
"3689","chr3R",28547763,28547763,1,"*","SRR21146075_vs_SRR21146078_peak_3689",3.27685,"Promoter (2-3kb)",4,28542274,28544817,2544,2,"FBgn0039588","FBtr0085293",-2946
"3690","chr3R",28548900,28548900,1,"*","SRR21146075_vs_SRR21146078_peak_3690",1.72568,"Distal Intergenic",4,28542274,28544817,2544,2,"FBgn0039588","FBtr0085293",-4083
"3691","chr3R",28552860,28552860,1,"*","SRR21146075_vs_SRR21146078_peak_3691",3.20873,"Distal Intergenic",4,28542274,28544817,2544,2,"FBgn0039588","FBtr0085293",-8043
"3692","chr3R",28557537,28557537,1,"*","SRR21146075_vs_SRR21146078_peak_3692",2.37616,"Distal Intergenic",4,28542274,28544817,2544,2,"FBgn0039588","FBtr0085293",-12720
"3693","chr3R",28569574,28569574,1,"*","SRR21146075_vs_SRR21146078_peak_3693",1.31245,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",15538
"3694","chr3R",28570216,28570216,1,"*","SRR21146075_vs_SRR21146078_peak_3694",3.89344,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",14896
"3695","chr3R",28571311,28571311,1,"*","SRR21146075_vs_SRR21146078_peak_3695",1.88714,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",13801
"3696","chr3R",28572633,28572633,1,"*","SRR21146075_vs_SRR21146078_peak_3696",5.45085,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",12479
"3697","chr3R",28573449,28573449,1,"*","SRR21146075_vs_SRR21146078_peak_3697",4.84167,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",11663
"3698","chr3R",28573676,28573676,1,"*","SRR21146075_vs_SRR21146078_peak_3698",1.72568,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",11436
"3699","chr3R",28574407,28574407,1,"*","SRR21146075_vs_SRR21146078_peak_3699",1.72568,"Distal Intergenic",4,28581083,28585112,4030,2,"FBgn0000659","FBtr0300259",10705
"3700","chr3R",28586189,28586189,1,"*","SRR21146075_vs_SRR21146078_peak_3700",1.78058,"Promoter (<=1kb)",4,28586048,28591386,5339,1,"FBgn0262741","FBtr0309075",141
"3701","chr3R",28588664,28588664,1,"*","SRR21146075_vs_SRR21146078_peak_3701",2.37616,"Promoter (2-3kb)",4,28586048,28591386,5339,1,"FBgn0262741","FBtr0309075",2616
"3702","chr3R",28591431,28591431,1,"*","SRR21146075_vs_SRR21146078_peak_3702",1.31245,"Promoter (2-3kb)",4,28593488,28594283,796,1,"FBgn0263388","FBtr0344587",-2057
"3703","chr3R",28591642,28591642,1,"*","SRR21146075_vs_SRR21146078_peak_3703",1.32325,"Promoter (1-2kb)",4,28593488,28594283,796,1,"FBgn0263388","FBtr0344587",-1846
"3704","chr3R",28592229,28592229,1,"*","SRR21146075_vs_SRR21146078_peak_3704",3.51805,"Promoter (1-2kb)",4,28593488,28594283,796,1,"FBgn0263388","FBtr0344587",-1259
"3705","chr3R",28623780,28623780,1,"*","SRR21146075_vs_SRR21146078_peak_3705",2.25478,"Intron (FBtr0085319/FBgn0039590, intron 1 of 5)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",11319
"3706","chr3R",28629814,28629814,1,"*","SRR21146075_vs_SRR21146078_peak_3706",6.31377,"Intron (FBtr0085319/FBgn0039590, intron 1 of 5)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",5285
"3707","chr3R",28630033,28630033,1,"*","SRR21146075_vs_SRR21146078_peak_3707",1.72568,"Intron (FBtr0085319/FBgn0039590, intron 1 of 5)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",5066
"3708","chr3R",28632565,28632565,1,"*","SRR21146075_vs_SRR21146078_peak_3708",1.72568,"Promoter (2-3kb)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",2534
"3709","chr3R",28632637,28632637,1,"*","SRR21146075_vs_SRR21146078_peak_3709",1.72568,"Promoter (2-3kb)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",2462
"3710","chr3R",28633567,28633567,1,"*","SRR21146075_vs_SRR21146078_peak_3710",4.9007,"Promoter (1-2kb)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",1532
"3711","chr3R",28634423,28634423,1,"*","SRR21146075_vs_SRR21146078_peak_3711",3.70841,"Promoter (<=1kb)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",676
"3712","chr3R",28634614,28634614,1,"*","SRR21146075_vs_SRR21146078_peak_3712",2.86267,"Promoter (<=1kb)",4,28607939,28635099,27161,2,"FBgn0039590","FBtr0085319",485
"3713","chr3R",28741274,28741274,1,"*","SRR21146075_vs_SRR21146078_peak_3713",3.27685,"Intron (FBtr0085316/FBgn0039595, intron 1 of 3)",4,28737109,28744782,7674,2,"FBgn0039595","FBtr0085316",3508
"3714","chr3R",28741383,28741383,1,"*","SRR21146075_vs_SRR21146078_peak_3714",2.49449,"Intron (FBtr0085316/FBgn0039595, intron 1 of 3)",4,28737109,28744782,7674,2,"FBgn0039595","FBtr0085316",3399
"3715","chr3R",28745862,28745862,1,"*","SRR21146075_vs_SRR21146078_peak_3715",4.73263,"Promoter (1-2kb)",4,28737388,28744782,7395,2,"FBgn0039595","FBtr0336790",-1080
"3716","chr3R",28830255,28830255,1,"*","SRR21146075_vs_SRR21146078_peak_3716",2.86267,"Promoter (<=1kb)",4,28824506,28831140,6635,2,"FBgn0024273","FBtr0336768",885
"3717","chr3R",28830424,28830424,1,"*","SRR21146075_vs_SRR21146078_peak_3717",1.78058,"Promoter (<=1kb)",4,28824506,28831140,6635,2,"FBgn0024273","FBtr0336768",716
"3718","chr3R",28846201,28846201,1,"*","SRR21146075_vs_SRR21146078_peak_3718",4.12799,"Promoter (<=1kb)",4,28845300,28870439,25140,1,"FBgn0264324","FBtr0336766",901
"3719","chr3R",28850192,28850192,1,"*","SRR21146075_vs_SRR21146078_peak_3719",1.89598,"Intron (FBtr0330303/FBgn0264324, intron 2 of 12)",4,28845300,28870439,25140,1,"FBgn0264324","FBtr0336766",4892
"3720","chr3R",28850347,28850347,1,"*","SRR21146075_vs_SRR21146078_peak_3720",4.97987,"Intron (FBtr0330303/FBgn0264324, intron 2 of 12)",4,28845300,28870439,25140,1,"FBgn0264324","FBtr0336766",5047
"3721","chr3R",28945766,28945766,1,"*","SRR21146075_vs_SRR21146078_peak_3721",2.63482,"Intron (FBtr0085347/FBgn0039617, intron 1 of 10)",4,28923044,28925086,2043,1,"FBgn0039616","FBtr0308601",22722
"3722","chr3R",29051576,29051576,1,"*","SRR21146075_vs_SRR21146078_peak_3722",3.92342,"Promoter (<=1kb)",4,29051056,29052267,1212,1,"FBgn0039628","FBtr0085361",520
"3723","chr3R",29064227,29064227,1,"*","SRR21146075_vs_SRR21146078_peak_3723",1.67605,"Promoter (<=1kb)",4,29063828,29108948,45121,1,"FBgn0039633","FBtr0330301",399
"3724","chr3R",29077750,29077750,1,"*","SRR21146075_vs_SRR21146078_peak_3724",1.72568,"Intron (FBtr0085365/FBgn0039633, intron 2 of 8)",4,29088313,29108948,20636,1,"FBgn0039633","FBtr0330300",-10563
"3725","chr3R",29084928,29084928,1,"*","SRR21146075_vs_SRR21146078_peak_3725",3.92342,"Intron (FBtr0085365/FBgn0039633, intron 2 of 8)",4,29088313,29108948,20636,1,"FBgn0039633","FBtr0330300",-3385
"3726","chr3R",29085062,29085062,1,"*","SRR21146075_vs_SRR21146078_peak_3726",1.72568,"Intron (FBtr0085365/FBgn0039633, intron 2 of 8)",4,29088313,29108948,20636,1,"FBgn0039633","FBtr0330300",-3251
"3727","chr3R",29150842,29150842,1,"*","SRR21146075_vs_SRR21146078_peak_3727",1.31245,"Promoter (<=1kb)",4,29149896,29151794,1899,2,"FBgn0041588","FBtr0085410",952
"3728","chr3R",29200357,29200357,1,"*","SRR21146075_vs_SRR21146078_peak_3728",1.31245,"Promoter (<=1kb)",4,29200454,29201770,1317,1,"FBgn0014427","FBtr0085390",-97
"3729","chr3R",29200945,29200945,1,"*","SRR21146075_vs_SRR21146078_peak_3729",4.5924,"Promoter (<=1kb)",4,29200454,29201770,1317,1,"FBgn0014427","FBtr0085390",491
"3730","chr3R",29230808,29230808,1,"*","SRR21146075_vs_SRR21146078_peak_3730",2.34228,"Promoter (1-2kb)",4,29229161,29235302,6142,1,"FBgn0028476","FBtr0333818",1647
"3731","chr3R",29257175,29257175,1,"*","SRR21146075_vs_SRR21146078_peak_3731",2.37616,"Promoter (<=1kb)",4,29256485,29257425,941,1,"FBgn0267104","FBtr0346198",690
"3732","chr3R",29352770,29352770,1,"*","SRR21146075_vs_SRR21146078_peak_3732",1.72568,"Distal Intergenic",4,29356148,29356771,624,2,"FBgn0267107","FBtr0346201",4001
"3733","chr3R",29575562,29575562,1,"*","SRR21146075_vs_SRR21146078_peak_3733",2.37616,"Distal Intergenic",4,29587237,29588104,868,2,"FBgn0039670","FBtr0085472",12542
"3734","chr3R",29593542,29593542,1,"*","SRR21146075_vs_SRR21146078_peak_3734",1.72568,"Promoter (<=1kb)",4,29593103,29599231,6129,1,"FBgn0086361","FBtr0085446",439
"3735","chr3R",29618396,29618396,1,"*","SRR21146075_vs_SRR21146078_peak_3735",1.91004,"Promoter (<=1kb)",4,29619065,29620758,1694,1,"FBgn0039674","FBtr0085447",-669
"3736","chr3R",29618624,29618624,1,"*","SRR21146075_vs_SRR21146078_peak_3736",2.81286,"Promoter (<=1kb)",4,29619065,29620758,1694,1,"FBgn0039674","FBtr0085447",-441
"3737","chr3R",29619844,29619844,1,"*","SRR21146075_vs_SRR21146078_peak_3737",2.96568,"Promoter (<=1kb)",4,29619065,29620758,1694,1,"FBgn0039674","FBtr0085447",779
"3738","chr3R",29723339,29723339,1,"*","SRR21146075_vs_SRR21146078_peak_3738",1.31245,"Promoter (<=1kb)",4,29723163,29724226,1064,1,"FBgn0024841","FBtr0085458",176
"3739","chr3R",29723470,29723470,1,"*","SRR21146075_vs_SRR21146078_peak_3739",2.37616,"Promoter (<=1kb)",4,29723163,29724226,1064,1,"FBgn0024841","FBtr0085458",307
"3740","chr3R",29756960,29756960,1,"*","SRR21146075_vs_SRR21146078_peak_3740",2.37616,"Promoter (2-3kb)",4,29755190,29759040,3851,2,"FBgn0266258","FBtr0343925",2080
"3741","chr3R",29757102,29757102,1,"*","SRR21146075_vs_SRR21146078_peak_3741",1.32325,"Promoter (1-2kb)",4,29755190,29759040,3851,2,"FBgn0266258","FBtr0343925",1938
"3742","chr3R",29764026,29764026,1,"*","SRR21146075_vs_SRR21146078_peak_3742",4.51745,"Promoter (1-2kb)",4,29765995,29794113,28119,1,"FBgn0001297","FBtr0099988",-1969
"3743","chr3R",29769147,29769147,1,"*","SRR21146075_vs_SRR21146078_peak_3743",2.86267,"Intron (FBtr0099988/FBgn0001297, intron 1 of 2)",4,29765995,29794113,28119,1,"FBgn0001297","FBtr0099988",3152
"3744","chr3R",29773047,29773047,1,"*","SRR21146075_vs_SRR21146078_peak_3744",1.72568,"Promoter (<=1kb)",4,29772892,29794113,21222,1,"FBgn0001297","FBtr0339165",155
"3745","chr3R",29832321,29832321,1,"*","SRR21146075_vs_SRR21146078_peak_3745",1.31245,"Promoter (1-2kb)",4,29827281,29833380,6100,2,"FBgn0039705","FBtr0085530",1059
"3746","chr3R",30056930,30056930,1,"*","SRR21146075_vs_SRR21146078_peak_3746",1.31245,"Promoter (<=1kb)",4,30056859,30058131,1273,1,"FBgn0260468","FBtr0085564",71
"3747","chr3R",30062699,30062699,1,"*","SRR21146075_vs_SRR21146078_peak_3747",3.03554,"Promoter (<=1kb)",4,30062922,30121798,58877,1,"FBgn0266411","FBtr0344376",-223
"3748","chr3R",30064237,30064237,1,"*","SRR21146075_vs_SRR21146078_peak_3748",4.22646,"Promoter (1-2kb)",4,30062922,30121798,58877,1,"FBgn0266411","FBtr0344376",1315
"3749","chr3R",30064388,30064388,1,"*","SRR21146075_vs_SRR21146078_peak_3749",3.47388,"Promoter (1-2kb)",4,30062922,30121798,58877,1,"FBgn0266411","FBtr0344376",1466
"3750","chr3R",30107799,30107799,1,"*","SRR21146075_vs_SRR21146078_peak_3750",1.67605,"Promoter (<=1kb)",4,30106997,30107532,536,1,"FBgn0267781","FBtr0347346",802
"3751","chr3R",30138940,30138940,1,"*","SRR21146075_vs_SRR21146078_peak_3751",2.22793,"Intron (FBtr0085581/FBgn0039747, intron 1 of 4)",4,30135008,30137581,2574,1,"FBgn0267751","FBtr0347306",3932
"3752","chr3R",30149689,30149689,1,"*","SRR21146075_vs_SRR21146078_peak_3752",2.37616,"Promoter (<=1kb)",4,30134856,30149606,14751,2,"FBgn0039747","FBtr0334658",-83
"3753","chr3R",30160979,30160979,1,"*","SRR21146075_vs_SRR21146078_peak_3753",3.92342,"Promoter (<=1kb)",4,30153022,30160473,7452,2,"FBgn0039749","FBtr0452163",-506
"3754","chr3R",30201133,30201133,1,"*","SRR21146075_vs_SRR21146078_peak_3754",3.92342,"Promoter (1-2kb)",4,30196360,30202998,6639,2,"FBgn0039756","FBtr0085571",1865
"3755","chr3R",30203108,30203108,1,"*","SRR21146075_vs_SRR21146078_peak_3755",2.86267,"Promoter (<=1kb)",4,30196360,30202998,6639,2,"FBgn0039756","FBtr0085571",-110
"3756","chr3R",30203548,30203548,1,"*","SRR21146075_vs_SRR21146078_peak_3756",2.37616,"Promoter (<=1kb)",4,30196360,30202998,6639,2,"FBgn0039756","FBtr0085571",-550
"3757","chr3R",30204784,30204784,1,"*","SRR21146075_vs_SRR21146078_peak_3757",1.44975,"Promoter (1-2kb)",4,30196360,30202998,6639,2,"FBgn0039756","FBtr0085571",-1786
"3758","chr3R",30204950,30204950,1,"*","SRR21146075_vs_SRR21146078_peak_3758",1.43188,"Promoter (1-2kb)",4,30196360,30202998,6639,2,"FBgn0039756","FBtr0085571",-1952
"3759","chr3R",30205075,30205075,1,"*","SRR21146075_vs_SRR21146078_peak_3759",1.40082,"Promoter (1-2kb)",4,30206783,30206926,144,2,"FBgn0086664","FBtr0091777",1851
"3760","chr3R",30240520,30240520,1,"*","SRR21146075_vs_SRR21146078_peak_3760",1.48477,"Promoter (2-3kb)",4,30237094,30237734,641,2,"FBgn0263402","FBtr0309181",-2786
"3761","chr3R",30240988,30240988,1,"*","SRR21146075_vs_SRR21146078_peak_3761",1.96838,"Promoter (2-3kb)",4,30241268,30243312,2045,2,"FBgn0039758","FBtr0085639",2324
"3762","chr3R",30241171,30241171,1,"*","SRR21146075_vs_SRR21146078_peak_3762",3.27897,"Promoter (2-3kb)",4,30241268,30243312,2045,2,"FBgn0039758","FBtr0085639",2141
"3763","chr3R",30241319,30241319,1,"*","SRR21146075_vs_SRR21146078_peak_3763",1.96838,"Promoter (1-2kb)",4,30241268,30243312,2045,2,"FBgn0039758","FBtr0085639",1993
"3764","chr3R",30241908,30241908,1,"*","SRR21146075_vs_SRR21146078_peak_3764",1.67605,"Promoter (1-2kb)",4,30241268,30243312,2045,2,"FBgn0039758","FBtr0085639",1404
"3765","chr3R",30242919,30242919,1,"*","SRR21146075_vs_SRR21146078_peak_3765",1.78058,"Promoter (<=1kb)",4,30241268,30243312,2045,2,"FBgn0039758","FBtr0085639",393
"3766","chr3R",30266696,30266696,1,"*","SRR21146075_vs_SRR21146078_peak_3766",1.31618,"Distal Intergenic",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",6859
"3767","chr3R",30266836,30266836,1,"*","SRR21146075_vs_SRR21146078_peak_3767",4.37437,"Distal Intergenic",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",6719
"3768","chr3R",30271568,30271568,1,"*","SRR21146075_vs_SRR21146078_peak_3768",2.79608,"Promoter (1-2kb)",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",1987
"3769","chr3R",30271746,30271746,1,"*","SRR21146075_vs_SRR21146078_peak_3769",2.79608,"Promoter (1-2kb)",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",1809
"3770","chr3R",30272705,30272705,1,"*","SRR21146075_vs_SRR21146078_peak_3770",4.46233,"Promoter (<=1kb)",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",850
"3771","chr3R",30272901,30272901,1,"*","SRR21146075_vs_SRR21146078_peak_3771",3.50946,"Promoter (<=1kb)",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",654
"3772","chr3R",30273019,30273019,1,"*","SRR21146075_vs_SRR21146078_peak_3772",4.68576,"Promoter (<=1kb)",4,30272762,30273555,794,2,"FBgn0267782","FBtr0347348",536
"3773","chr3R",30279585,30279585,1,"*","SRR21146075_vs_SRR21146078_peak_3773",3.48448,"Promoter (1-2kb)",4,30277932,30372382,94451,1,"FBgn0010113","FBtr0330311",1653
"3774","chr3R",30294111,30294111,1,"*","SRR21146075_vs_SRR21146078_peak_3774",1.72568,"Intron (FBtr0085619/FBgn0010113, intron 1 of 5)",4,30305808,30306637,830,2,"FBgn0085329","FBtr0305269",12526
"3775","chr3R",30343423,30343423,1,"*","SRR21146075_vs_SRR21146078_peak_3775",2.63219,"Intron (FBtr0085619/FBgn0010113, intron 2 of 5)",4,30357860,30362093,4234,1,"FBgn0010113","FBtr0085620",-14437
"3776","chr3R",30385979,30385979,1,"*","SRR21146075_vs_SRR21146078_peak_3776",2.37616,"Promoter (1-2kb)",4,30385802,30387600,1799,2,"FBgn0015222","FBtr0306587",1621
"3777","chr3R",30388519,30388519,1,"*","SRR21146075_vs_SRR21146078_peak_3777",1.76276,"Promoter (<=1kb)",4,30388276,30390584,2309,1,"FBgn0015221","FBtr0085623",243
"3778","chr3R",30416777,30416777,1,"*","SRR21146075_vs_SRR21146078_peak_3778",3.83002,"Distal Intergenic",4,30418767,30422971,4205,2,"FBgn0027544","FBtr0085630",6194
"3779","chr3R",30449214,30449214,1,"*","SRR21146075_vs_SRR21146078_peak_3779",1.78058,"Promoter (1-2kb)",4,30445635,30450406,4772,2,"FBgn0028646","FBtr0085694",1192
"3780","chr3R",30449829,30449829,1,"*","SRR21146075_vs_SRR21146078_peak_3780",3.80655,"Promoter (<=1kb)",4,30445635,30450406,4772,2,"FBgn0028646","FBtr0085694",577
"3781","chr3R",30450462,30450462,1,"*","SRR21146075_vs_SRR21146078_peak_3781",4.82946,"Promoter (<=1kb)",4,30446065,30450406,4342,2,"FBgn0028646","FBtr0085695",-56
"3782","chr3R",30455646,30455646,1,"*","SRR21146075_vs_SRR21146078_peak_3782",2.4273,"Promoter (<=1kb)",4,30445635,30455867,10233,2,"FBgn0028646","FBtr0085692",221
"3783","chr3R",30457477,30457477,1,"*","SRR21146075_vs_SRR21146078_peak_3783",4.12799,"Promoter (1-2kb)",4,30445635,30455867,10233,2,"FBgn0028646","FBtr0306586",-1610
"3784","chr3R",30527208,30527208,1,"*","SRR21146075_vs_SRR21146078_peak_3784",1.31245,"Promoter (<=1kb)",4,30519390,30527037,7648,2,"FBgn0027654","FBtr0085683",-171
"3785","chr3R",30528079,30528079,1,"*","SRR21146075_vs_SRR21146078_peak_3785",1.72568,"Promoter (1-2kb)",4,30519390,30527037,7648,2,"FBgn0027654","FBtr0085683",-1042
"3786","chr3R",30533355,30533355,1,"*","SRR21146075_vs_SRR21146078_peak_3786",2.32734,"Promoter (<=1kb)",4,30533078,30578905,45828,1,"FBgn0082582","FBtr0336447",277
"3787","chr3R",30540699,30540699,1,"*","SRR21146075_vs_SRR21146078_peak_3787",1.72568,"Promoter (1-2kb)",4,30538959,30578905,39947,1,"FBgn0082582","FBtr0302110",1740
"3788","chr3R",30585024,30585024,1,"*","SRR21146075_vs_SRR21146078_peak_3788",1.72568,"Promoter (1-2kb)",4,30582198,30583697,1500,2,"FBgn0039788","FBtr0085680",-1327
"3789","chr3R",30589012,30589012,1,"*","SRR21146075_vs_SRR21146078_peak_3789",1.69824,"Promoter (1-2kb)",4,30584020,30587302,3283,2,"FBgn0039789","FBtr0085679",-1710
"3790","chr3R",30648594,30648594,1,"*","SRR21146075_vs_SRR21146078_peak_3790",2.37616,"Promoter (<=1kb)",4,30646106,30648551,2446,2,"FBgn0051015","FBtr0085670",-43
"3791","chr3R",30886871,30886871,1,"*","SRR21146075_vs_SRR21146078_peak_3791",1.62942,"Promoter (1-2kb)",4,30883464,30888826,5363,2,"FBgn0000416","FBtr0085714",1955
"3792","chr3R",30904326,30904326,1,"*","SRR21146075_vs_SRR21146078_peak_3792",2.57109,"Promoter (1-2kb)",4,30904968,30905532,565,2,"FBgn0267940","FBtr0347515",1206
"3793","chr3R",30904542,30904542,1,"*","SRR21146075_vs_SRR21146078_peak_3793",2.72552,"Promoter (<=1kb)",4,30904968,30905532,565,2,"FBgn0267940","FBtr0347515",990
"3794","chr3R",30905856,30905856,1,"*","SRR21146075_vs_SRR21146078_peak_3794",2.15092,"Promoter (<=1kb)",4,30904968,30905532,565,2,"FBgn0267940","FBtr0347515",-324
"3795","chr3R",30906013,30906013,1,"*","SRR21146075_vs_SRR21146078_peak_3795",2.15092,"Promoter (<=1kb)",4,30904968,30905532,565,2,"FBgn0267940","FBtr0347515",-481
"3796","chr3R",30915323,30915323,1,"*","SRR21146075_vs_SRR21146078_peak_3796",4.29768,"Promoter (2-3kb)",4,30912754,30930682,17929,1,"FBgn0020912","FBtr0089391",2569
