name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146074_vs_SRR21146077_peak_4315,X,5714259,5714283,27,.,4.84383,5.97729,2.70379,3,Promoter (<=1kb),5708559,5713527,4969,FBgn0053080,FBtr0342972,-736,CG33080,5708559.0,5717778.0
SRR21146074_vs_SRR21146077_peak_4316,X,5714800,5715101,13,.,3.16092,4.14638,1.32066,107,Promoter (<=1kb),5708559,5715472,6914,FBgn0053080,FBtr0342971,564,CG33080,5708559.0,5717778.0
SRR21146074_vs_SRR21146077_peak_4317,X,5721186,5721195,24,.,4.65595,5.59207,2.42139,5,Promoter (2-3kb),5719374,5723570,4197,FBgn0052758,FBtr0340670,2378,Snx27,5719374.0,5738031.0
SRR21146074_vs_SRR21146077_peak_4318,X,5721263,5721365,19,.,4.08267,4.98931,1.99222,53,Promoter (2-3kb),5719374,5723570,4197,FBgn0052758,FBtr0340670,2253,Snx27,5719374.0,5738031.0
SRR21146074_vs_SRR21146077_peak_4319,X,5723944,5724044,26,.,4.62625,5.83025,2.62865,1,Promoter (<=1kb),5719736,5723570,3835,FBgn0052758,FBtr0339525,-376,Snx27,5719374.0,5738031.0
SRR21146074_vs_SRR21146077_peak_4320,X,5724133,5724169,26,.,4.97833,5.94877,2.6805,32,Promoter (<=1kb),5719736,5723570,3835,FBgn0052758,FBtr0339525,-596,Snx27,5719374.0,5738031.0
SRR21146074_vs_SRR21146077_peak_4321,X,5733628,5733693,31,.,5.06534,6.54694,3.18531,63,Promoter (<=1kb),5732740,5734614,1875,FBgn0029795,FBtr0070806,952,CG15773,5732740.0,5734614.0
SRR21146074_vs_SRR21146077_peak_4322,X,5733769,5733888,26,.,4.5305,5.94877,2.6805,0,Promoter (1-2kb),5732740,5734614,1875,FBgn0029795,FBtr0070806,1030,CG15773,5732740.0,5734614.0
SRR21146074_vs_SRR21146077_peak_4323,X,5746292,5746408,32,.,4.51311,6.6833,3.29812,23,Promoter (<=1kb),5738663,5746375,7713,FBgn0261383,FBtr0070842,59,IntS6,5738663.0,5747254.0
SRR21146074_vs_SRR21146077_peak_4324,X,5746920,5747232,43,.,5.874,7.99793,4.33769,235,Promoter (<=1kb),5738663,5747254,8592,FBgn0261383,FBtr0070841,98,IntS6,5738663.0,5747254.0
SRR21146074_vs_SRR21146077_peak_4325,X,5749245,5749291,24,.,4.63923,5.64194,2.46714,2,Promoter (1-2kb),5747747,5752077,4331,FBgn0029798,FBtr0332398,1501,Rtel1,5747747.0,5752077.0
SRR21146074_vs_SRR21146077_peak_4326,X,5751015,5751026,13,.,3.87435,4.14326,1.32066,3,Promoter (1-2kb),5752249,5754041,1793,FBgn0029799,FBtr0339743,-1230,Rtel1,5747747.0,5752077.0
SRR21146074_vs_SRR21146077_peak_4327,X,5752827,5752867,29,.,4.90116,6.27385,2.9549,3,Promoter (<=1kb),5752509,5754035,1527,FBgn0029799,FBtr0070808,322,CG15772,5752249.0,5754041.0
SRR21146074_vs_SRR21146077_peak_4328,X,5815673,5815689,34,.,5.42617,6.95302,3.44332,0,Promoter (<=1kb),5814864,5815820,957,FBgn0029813,FBtr0070832,146,AgmNAT,5814864.0,5815820.0
SRR21146074_vs_SRR21146077_peak_4329,X,5886043,5886052,46,.,5.93879,8.33436,4.63086,5,"Intron (FBtr0346401/FBgn0267228, intron 1 of 2)",5880819,5883391,2573,FBgn0029820,FBtr0345313,5230,lncRNA:CR45668,5882480.0,5899989.0
SRR21146074_vs_SRR21146077_peak_4330,X,5886121,5886151,23,.,4.50855,5.49362,2.33707,6,"Intron (FBtr0346401/FBgn0267228, intron 1 of 2)",5880819,5883391,2573,FBgn0029820,FBtr0345313,5309,lncRNA:CR45668,5882480.0,5899989.0
SRR21146074_vs_SRR21146077_peak_4331,X,5886296,5886319,13,.,3.78545,4.15929,1.333,1,"Intron (FBtr0346401/FBgn0267228, intron 1 of 2)",5880819,5883391,2573,FBgn0029820,FBtr0345313,5479,lncRNA:CR45668,5882480.0,5899989.0
SRR21146074_vs_SRR21146077_peak_4332,X,5886959,5887161,86,.,8.64029,13.22604,8.69027,114,"Intron (FBtr0346401/FBgn0267228, intron 1 of 2)",5880819,5883391,2573,FBgn0029820,FBtr0345313,6255,lncRNA:CR45668,5882480.0,5899989.0
SRR21146074_vs_SRR21146077_peak_4333,X,5901936,5902096,30,.,5.04291,6.39798,3.059,82,Promoter (<=1kb),5901982,5905227,3246,FBgn0000042,FBtr0070823,37,Act5C,5900861.0,5905399.0
SRR21146074_vs_SRR21146077_peak_4334,X,5905261,5905280,26,.,4.7567,5.84227,2.64018,1,Promoter (<=1kb),5905746,5908001,2256,FBgn0029821,FBtr0333800,-483,Act5C,5900861.0,5905399.0
SRR21146074_vs_SRR21146077_peak_4335,X,5915024,5915055,47,.,5.72784,8.58517,4.77344,3,Promoter (<=1kb),5913067,5915297,2231,FBgn0029823,FBtr0290235,269,Shmt,5913067.0,5916797.0
SRR21146074_vs_SRR21146077_peak_4336,X,5916689,5916698,33,.,4.92297,6.85819,3.37855,3,Promoter (<=1kb),5913067,5916797,3731,FBgn0029823,FBtr0070827,104,Shmt,5913067.0,5916797.0
SRR21146074_vs_SRR21146077_peak_4337,X,6062718,6062966,32,.,4.51311,6.6833,3.29812,84,"Intron (FBtr0336972/FBgn0029835, intron 5 of 6)",6065729,6066416,688,FBgn0262575,FBtr0304946,3613,CG5921,6050828.0,6065646.0
SRR21146074_vs_SRR21146077_peak_4338,X,6063372,6063399,25,.,4.55655,5.72007,2.53434,25,"Exon (FBtr0336972/FBgn0029835, exon 7 of 7)",6065729,6066416,688,FBgn0262575,FBtr0304946,3018,CG5921,6050828.0,6065646.0
SRR21146074_vs_SRR21146077_peak_4339,X,6075031,6075055,30,.,5.04033,6.42006,3.07812,8,Promoter (<=1kb),6069131,6074857,5727,FBgn0029837,FBtr0070888,-183,intergenic,,
SRR21146074_vs_SRR21146077_peak_4340,X,6098959,6098993,26,.,4.5305,5.94877,2.6805,1,"Intron (FBtr0343930/FBgn0029843, intron 3 of 9)",6094586,6103971,9386,FBgn0029843,FBtr0340032,4375,Nep1,6091205.0,6103971.0
SRR21146074_vs_SRR21146077_peak_4341,X,6162578,6162659,19,.,4.08267,4.98931,1.99222,41,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,29863,Ca-alpha1T,6104085.0,6192483.0
SRR21146074_vs_SRR21146077_peak_4342,X,6163205,6163310,32,.,4.86531,6.62286,3.25098,43,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,29234,Ca-alpha1T,6104085.0,6192483.0
SRR21146074_vs_SRR21146077_peak_4343,X,6163967,6164000,26,.,4.5305,5.94877,2.6805,31,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,28484,Ca-alpha1T,6104085.0,6192483.0
SRR21146074_vs_SRR21146077_peak_4344,X,6192494,6192526,38,.,5.56636,7.41841,3.84973,28,Promoter (<=1kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-40,intergenic,,
SRR21146074_vs_SRR21146077_peak_4345,X,6193748,6193757,33,.,4.92037,6.8471,3.37855,2,Promoter (1-2kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-1268,intergenic,,
SRR21146074_vs_SRR21146077_peak_4346,X,6193873,6193965,78,.,7.33758,12.23023,7.82175,62,Promoter (1-2kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-1453,intergenic,,
SRR21146074_vs_SRR21146077_peak_4347,X,6194087,6194196,20,.,4.1181,5.20992,2.09441,81,Promoter (1-2kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-1686,intergenic,,
SRR21146074_vs_SRR21146077_peak_4348,X,6194287,6194327,20,.,4.06987,5.02241,2.01553,0,Promoter (1-2kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-1805,intergenic,,
SRR21146074_vs_SRR21146077_peak_4349,X,6194411,6194466,20,.,4.10266,5.14804,2.09441,7,Promoter (1-2kb),6106178,6192483,86306,FBgn0264386,FBtr0304610,-1936,intergenic,,
SRR21146074_vs_SRR21146077_peak_4350,X,6201463,6201721,62,.,6.53271,10.3788,6.26802,151,Promoter (<=1kb),6200188,6202559,2372,FBgn0040069,FBtr0070879,944,vanin-like,6200188.0,6202559.0
SRR21146074_vs_SRR21146077_peak_4351,X,6224002,6224040,23,.,4.62857,5.53849,2.3762,2,Promoter (<=1kb),6223061,6224157,1097,FBgn0003514,FBtr0345294,152,sqh,6223061.0,6225140.0
SRR21146074_vs_SRR21146077_peak_4352,X,6253989,6254233,65,.,7.81222,10.72004,6.58115,77,Promoter (1-2kb),6240745,6255487,14743,FBgn0023458,FBtr0303341,1420,Rbcn-3A,6240745.0,6255487.0
SRR21146074_vs_SRR21146077_peak_4353,X,6275389,6275782,61,.,7.24738,10.12387,6.12519,214,Promoter (1-2kb),6274972,6276724,1753,FBgn0029854,FBtr0089869,1120,CG3566,6274972.0,6276724.0
SRR21146074_vs_SRR21146077_peak_4354,X,6275892,6275928,26,.,4.97833,5.94877,2.6805,2,Promoter (<=1kb),6274972,6276724,1753,FBgn0029854,FBtr0089869,829,CG3566,6274972.0,6276724.0
SRR21146074_vs_SRR21146077_peak_4355,X,6320577,6320914,14,.,3.61745,4.33257,1.4719,100,"Exon (FBtr0112955/FBgn0029864, exon 3 of 8)",6317421,6329828,12408,FBgn0029864,FBtr0339771,3257,CG15894,6309212.0,6329828.0
SRR21146074_vs_SRR21146077_peak_4356,X,6330663,6330703,24,.,4.51428,5.63728,2.46355,38,Promoter (<=1kb),6330842,6332750,1909,FBgn0250869,FBtr0290308,-140,intergenic,,
SRR21146074_vs_SRR21146077_peak_4357,X,6330813,6330904,20,.,3.916,5.08049,2.06026,0,Promoter (<=1kb),6330842,6332750,1909,FBgn0250869,FBtr0290308,-28,intergenic,,
SRR21146074_vs_SRR21146077_peak_4358,X,6339564,6339953,13,.,3.16092,4.14638,1.32066,156,Promoter (<=1kb),6339496,6343731,4236,FBgn0029866,FBtr0331394,225,CG3842,6337762.0,6343731.0
SRR21146074_vs_SRR21146077_peak_4359,X,6343385,6343502,34,.,5.42617,6.95302,3.44332,111,Promoter (2-3kb),6341138,6343731,2594,FBgn0029866,FBtr0070904,2359,CG3842,6337762.0,6343731.0
SRR21146074_vs_SRR21146077_peak_4360,X,6343711,6343899,19,.,4.08267,4.98931,1.99222,61,Promoter (2-3kb),6341138,6343731,2594,FBgn0029866,FBtr0070904,2635,intergenic,,
SRR21146074_vs_SRR21146077_peak_4361,X,6352260,6352360,20,.,4.06661,5.01036,2.0099,64,Promoter (<=1kb),6352282,6361323,9042,FBgn0261955,FBtr0070907,43,kdn,6350629.0,6361323.0
SRR21146074_vs_SRR21146077_peak_4362,X,6356389,6356485,19,.,4.08267,4.98931,1.99222,54,"Intron (FBtr0070906/FBgn0261955, intron 1 of 2)",6352282,6361323,9042,FBgn0261955,FBtr0070907,4162,kdn,6350629.0,6361323.0
SRR21146074_vs_SRR21146077_peak_4363,X,6356596,6356619,22,.,4.53666,5.36281,2.22649,21,"Intron (FBtr0070906/FBgn0261955, intron 1 of 2)",6352282,6361323,9042,FBgn0261955,FBtr0070907,4336,kdn,6350629.0,6361323.0
SRR21146074_vs_SRR21146077_peak_4364,X,6375898,6376048,33,.,4.92297,6.85819,3.37855,19,Distal Intergenic,6371065,6372915,1851,FBgn0003139,FBtr0331432,-3003,intergenic,,
SRR21146074_vs_SRR21146077_peak_4365,X,6549676,6549722,21,.,4.44273,5.32559,2.1934,3,"Intron (FBtr0112703/FBgn0085446, intron 2 of 3)",6546119,6589173,43055,FBgn0085446,FBtr0345070,3561,CG34417,6540771.0,6589173.0
SRR21146074_vs_SRR21146077_peak_4366,X,6551266,6551507,74,.,8.20627,11.68214,7.41598,114,"Intron (FBtr0112703/FBgn0085446, intron 2 of 3)",6546119,6589173,43055,FBgn0085446,FBtr0345070,5262,CG34417,6540771.0,6589173.0
SRR21146074_vs_SRR21146077_peak_4367,X,6552697,6552755,32,.,4.51311,6.6833,3.29812,29,"Exon (FBtr0112703/FBgn0085446, exon 4 of 4)",6546119,6589173,43055,FBgn0085446,FBtr0345070,6608,CG34417,6540771.0,6589173.0
SRR21146074_vs_SRR21146077_peak_4368,X,6592803,6592873,13,.,3.16092,4.14638,1.32066,23,Promoter (<=1kb),6592533,6593069,537,FBgn0264380,FBtr0332275,242,Pat1,6590776.0,6596954.0
SRR21146074_vs_SRR21146077_peak_4369,X,6599265,6599279,19,.,4.08267,4.98931,1.99222,13,Promoter (<=1kb),6600062,6652098,52037,FBgn0029881,FBtr0070948,-783,APC7,6597088.0,6599699.0
SRR21146074_vs_SRR21146077_peak_4370,X,6599630,6599879,53,.,6.25617,9.29732,5.39574,27,Promoter (<=1kb),6600062,6652098,52037,FBgn0029881,FBtr0070948,-404,intergenic,,
SRR21146074_vs_SRR21146077_peak_4371,X,6601743,6601867,26,.,4.97833,5.94877,2.6805,47,Promoter (<=1kb),6602325,6653015,50691,FBgn0029881,FBtr0308653,-534,pigs,6600062.0,6653015.0
SRR21146074_vs_SRR21146077_peak_4372,X,6655891,6655994,23,.,4.68549,5.53675,2.37469,101,Promoter (1-2kb),6654679,6659709,5031,FBgn0028360,FBtr0343377,1314,Cdc7,6654541.0,6659709.0
SRR21146074_vs_SRR21146077_peak_4373,X,6658034,6658083,18,.,3.38483,4.79185,1.85559,42,"Exon (FBtr0070950/FBgn0028360, exon 4 of 4)",6660552,6661462,911,FBgn0029885,FBtr0070992,3385,Cdc7,6654541.0,6659709.0
SRR21146074_vs_SRR21146077_peak_4374,X,6658158,6658195,19,.,4.08267,4.98931,1.99222,0,"Exon (FBtr0070950/FBgn0028360, exon 4 of 4)",6660552,6661462,911,FBgn0029885,FBtr0070992,3303,Cdc7,6654541.0,6659709.0
SRR21146074_vs_SRR21146077_peak_4375,X,6694579,6694591,15,.,4.00171,4.377,1.5078,0,Promoter (<=1kb),6689296,6695001,5706,FBgn0029893,FBtr0070988,421,CG14442,6689296.0,6695007.0
SRR21146074_vs_SRR21146077_peak_4376,X,6708929,6709077,35,.,5.38095,7.01833,3.50086,62,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,-95,CG14441,6699508.0,6719389.0
SRR21146074_vs_SRR21146077_peak_4377,X,6709189,6709232,17,.,4.13772,4.64326,1.73296,1,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,104,CG14441,6699508.0,6719389.0
SRR21146074_vs_SRR21146077_peak_4378,X,6709911,6709923,53,.,6.4294,9.25868,5.36262,4,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,829,CG14441,6699508.0,6719389.0
SRR21146074_vs_SRR21146077_peak_4379,X,6709982,6710037,42,.,5.765,7.88495,4.25454,33,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,929,CG14441,6699508.0,6719389.0
SRR21146074_vs_SRR21146077_peak_4380,X,6710226,6710278,13,.,3.79674,4.188,1.3546,34,Promoter (1-2kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,1174,CG14441,6699508.0,6719389.0
SRR21146074_vs_SRR21146077_peak_4381,X,6775330,6775361,19,.,4.08267,4.98931,1.99222,1,"Intron (FBtr0070978/FBgn0003390, intron 1 of 7)",6771225,6773039,1815,FBgn0029502,FBtr0070963,4107,shf,6771463.0,6779659.0
SRR21146074_vs_SRR21146077_peak_4382,X,6779497,6779568,35,.,5.38454,7.0258,3.50824,48,Promoter (<=1kb),6771463,6779659,8197,FBgn0003390,FBtr0070978,113,shf,6771463.0,6779659.0
SRR21146074_vs_SRR21146077_peak_4383,X,6792596,6792619,48,.,6.58516,8.69921,4.87649,17,Promoter (1-2kb),6781416,6791035,9620,FBgn0259228,FBtr0300526,-1579,C3G,6780790.0,6803593.0
SRR21146074_vs_SRR21146077_peak_4384,X,6805408,6805417,33,.,4.02339,6.84361,3.37855,6,Promoter (<=1kb),6805385,6813830,8446,FBgn0029903,FBtr0070968,30,pod1,6803684.0,6813830.0
SRR21146074_vs_SRR21146077_peak_4385,X,6805563,6805597,39,.,4.19863,7.50675,3.93062,1,Promoter (<=1kb),6805385,6813830,8446,FBgn0029903,FBtr0070968,180,pod1,6803684.0,6813830.0
SRR21146074_vs_SRR21146077_peak_4386,X,6805675,6805696,22,.,3.56332,5.38615,2.24797,1,Promoter (<=1kb),6805385,6813830,8446,FBgn0029903,FBtr0070968,292,pod1,6803684.0,6813830.0
SRR21146074_vs_SRR21146077_peak_4387,X,6814067,6814102,19,.,4.08267,4.98931,1.99222,2,Promoter (<=1kb),6813978,6818156,4179,FBgn0086693,FBtr0070969,92,iav,6813978.0,6818156.0
SRR21146074_vs_SRR21146077_peak_4388,X,6837439,6837469,13,.,3.16092,4.14638,1.32066,0,3' UTR,6831397,6832684,1288,FBgn0029909,FBtr0070973,-4756,nonC,6824496.0,6838122.0
SRR21146074_vs_SRR21146077_peak_4389,X,6853337,6853603,26,.,4.5305,5.94877,2.6805,90,Promoter (<=1kb),6851909,6852895,987,FBgn0029915,FBtr0343322,-533,CG14434,6851909.0,6867194.0
SRR21146074_vs_SRR21146077_peak_4390,X,6861500,6861783,71,.,7.2175,11.34488,7.126,36,Promoter (1-2kb),6860339,6863235,2897,FBgn0267087,FBtr0346094,1198,CG14434,6851909.0,6867194.0
SRR21146074_vs_SRR21146077_peak_4391,X,6867303,6867470,41,.,6.21127,7.77194,4.15748,73,Promoter (<=1kb),6851909,6867194,15286,FBgn0029915,FBtr0345899,-183,CG43736,6863888.0,6881580.0
SRR21146074_vs_SRR21146077_peak_4392,X,6869775,6869824,26,.,4.74831,5.82779,2.62667,1,Promoter (1-2kb),6868508,6881580,13073,FBgn0263993,FBtr0330268,1269,CG43736,6863888.0,6881580.0
SRR21146074_vs_SRR21146077_peak_4393,X,6876228,6876448,13,.,3.16092,4.14638,1.32066,51,Promoter (<=1kb),6875986,6881580,5595,FBgn0263993,FBtr0330267,294,CG43736,6863888.0,6881580.0
SRR21146074_vs_SRR21146077_peak_4394,X,6876596,6876613,14,.,3.62743,4.30683,1.45846,0,Promoter (<=1kb),6875986,6881580,5595,FBgn0263993,FBtr0330267,611,CG43736,6863888.0,6881580.0
SRR21146074_vs_SRR21146077_peak_4395,X,6974300,6974354,44,.,5.60697,8.09168,4.42263,4,Promoter (<=1kb),6972324,6973393,1070,FBgn0029925,FBtr0071038,-912,ogre,6973620.0,6991318.0
SRR21146074_vs_SRR21146077_peak_4396,X,6997956,6997995,25,.,4.60751,5.76512,2.57233,4,Promoter (<=1kb),6995882,6997799,1918,FBgn0264385,FBtr0332283,-162,intergenic,,
SRR21146074_vs_SRR21146077_peak_4397,X,7072368,7072377,47,.,6.70032,8.56957,4.77344,5,Promoter (2-3kb),7069936,7072689,2754,FBgn0029932,FBtr0071014,2438,CG4607,7069413.0,7072689.0
SRR21146074_vs_SRR21146077_peak_4398,X,7073073,7073167,44,.,5.84849,8.09537,4.42397,46,Distal Intergenic,7069936,7072689,2754,FBgn0029932,FBtr0071014,3184,intergenic,,
SRR21146074_vs_SRR21146077_peak_4399,X,7082472,7082634,36,.,5.32054,7.15092,3.61608,121,"Intron (FBtr0331258/FBgn0264270, intron 6 of 7)",7085737,7085853,117,FBgn0263563,FBtr0309706,3259,Sxl,7074550.0,7098053.0
SRR21146074_vs_SRR21146077_peak_4400,X,7094417,7094469,27,.,4.84715,5.98439,2.70764,51,Promoter (1-2kb),7084164,7092883,8720,FBgn0264270,FBtr0331261,-1586,Sxl,7074550.0,7098053.0
SRR21146074_vs_SRR21146077_peak_4401,X,7094545,7095313,79,.,8.5254,12.39904,7.98099,277,Promoter (1-2kb),7084164,7092883,8720,FBgn0264270,FBtr0331261,-1940,Sxl,7074550.0,7098053.0
SRR21146074_vs_SRR21146077_peak_4402,X,7103263,7103274,26,.,4.97833,5.94877,2.6805,5,Promoter (<=1kb),7098578,7102300,3723,FBgn0029935,FBtr0071020,-969,CG4617,7102555.0,7104491.0
SRR21146074_vs_SRR21146077_peak_4403,X,7103481,7103539,46,.,5.93442,8.32252,4.61967,56,Promoter (<=1kb),7102555,7104491,1937,FBgn0029936,FBtr0071019,953,CG4617,7102555.0,7104491.0
SRR21146074_vs_SRR21146077_peak_4404,X,7123184,7123209,33,.,5.16532,6.72896,3.33745,6,Promoter (2-3kb),7120374,7120741,368,FBgn0267088,FBtr0346102,-2450,intergenic,,
SRR21146074_vs_SRR21146077_peak_4405,X,7138373,7138383,40,.,5.48537,7.66046,4.05926,6,Promoter (<=1kb),7137723,7241932,104210,FBgn0029939,FBtr0301240,657,CG9650,7137723.0,7241932.0
SRR21146074_vs_SRR21146077_peak_4406,X,7195195,7195379,78,.,8.38668,12.18212,7.82175,66,Promoter (<=1kb),7196029,7241932,45904,FBgn0029939,FBtr0309030,-767,CG9650,7137723.0,7241932.0
SRR21146074_vs_SRR21146077_peak_4407,X,7232877,7232919,15,.,4.00171,4.377,1.5078,35,"Exon (FBtr0339815/FBgn0029939, exon 4 of 5)",7226455,7241538,15084,FBgn0029939,FBtr0474235,6458,CG9650,7137723.0,7241932.0
SRR21146074_vs_SRR21146077_peak_4408,X,7280988,7281038,14,.,3.81666,4.23952,1.40018,44,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7281089,7284877,3789,FBgn0029941,FBtr0339819,3844,lncRNA:CR44357,7166451.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4409,X,7291787,7291860,20,.,4.1181,5.20992,2.09441,43,Promoter (<=1kb),7288680,7291298,2619,FBgn0025549,FBtr0071066,-533,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4410,X,7296039,7296304,92,.,8.94731,14.13267,9.29684,131,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7288680,7291298,2619,FBgn0025549,FBtr0071066,-4873,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4411,X,7301924,7301991,23,.,4.4018,5.47822,2.325,2,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7307939,7311132,3194,FBgn0024250,FBtr0071048,-6012,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4412,X,7330271,7330356,20,.,4.1181,5.20992,2.09441,8,Promoter (1-2kb),7329046,7331255,2210,FBgn0029945,FBtr0071051,1234,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4413,X,7335401,7335453,20,.,4.1181,5.20992,2.09441,4,Promoter (1-2kb),7337352,7342731,5380,FBgn0026144,FBtr0071052,-1946,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4414,X,7335542,7335587,62,.,6.53271,10.3788,6.26802,4,Promoter (1-2kb),7337352,7342731,5380,FBgn0026144,FBtr0071052,-1805,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4415,X,7335758,7335822,20,.,4.1181,5.20992,2.09441,26,Promoter (1-2kb),7337352,7342731,5380,FBgn0026144,FBtr0071052,-1567,CG1677,7281089.0,7405797.0
SRR21146074_vs_SRR21146077_peak_4416,X,7689564,7689821,19,.,4.08267,4.98931,1.99222,15,"Exon (FBtr0310287/FBgn0029504, exon 2 of 6)",7683458,7694918,11461,FBgn0029504,FBtr0333203,5338,CHES-1-like,7682338.0,7709385.0
SRR21146074_vs_SRR21146077_peak_4417,X,7689986,7690103,29,.,4.98358,6.2873,2.96555,28,"Intron (FBtr0310287/FBgn0029504, intron 1 of 5)",7683458,7694918,11461,FBgn0029504,FBtr0333203,4903,CHES-1-like,7682338.0,7709385.0
SRR21146074_vs_SRR21146077_peak_4418,X,7696521,7696577,26,.,4.64266,5.86782,2.65303,5,Promoter (<=1kb),7684887,7696704,11818,FBgn0029504,FBtr0071079,177,CHES-1-like,7682338.0,7709385.0
SRR21146074_vs_SRR21146077_peak_4419,X,7702131,7702175,20,.,3.916,5.08049,2.06026,42,Promoter (2-3kb),7683458,7704963,21506,FBgn0029504,FBtr0112946,2789,CHES-1-like,7682338.0,7709385.0
SRR21146074_vs_SRR21146077_peak_4420,X,7702267,7702318,26,.,4.5305,5.94877,2.6805,0,Promoter (2-3kb),7683458,7704963,21506,FBgn0029504,FBtr0112946,2695,CHES-1-like,7682338.0,7709385.0
SRR21146074_vs_SRR21146077_peak_4421,X,7708059,7708118,31,.,5.09106,6.54252,3.18191,5,Promoter (<=1kb),7707775,7708587,813,FBgn0262979,FBtr0344596,290,lncRNA:CR43287,7707775.0,7708587.0
SRR21146074_vs_SRR21146077_peak_4422,X,7708199,7708536,44,.,5.84849,8.09537,4.42397,150,Promoter (<=1kb),7707775,7708587,813,FBgn0262979,FBtr0344596,575,lncRNA:CR43287,7707775.0,7708587.0
SRR21146074_vs_SRR21146077_peak_4423,X,7709810,7709878,33,.,4.92297,6.85819,3.37855,46,Promoter (<=1kb),7682338,7709385,27048,FBgn0029504,FBtr0310287,-472,intergenic,,
SRR21146074_vs_SRR21146077_peak_4424,X,7738501,7738556,56,.,6.6187,9.60051,5.66658,47,Promoter (1-2kb),7737361,7739572,2212,FBgn0016041,FBtr0071073,1188,Tom40,7736893.0,7739978.0
SRR21146074_vs_SRR21146077_peak_4425,X,7907777,7907835,14,.,3.94977,4.28003,1.43385,1,Promoter (<=1kb),7905647,7907814,2168,FBgn0029974,FBtr0071134,35,dpr14,7903704.0,7908286.0
SRR21146074_vs_SRR21146077_peak_4426,X,7907915,7908073,23,.,4.62555,5.53261,2.37105,118,Promoter (<=1kb),7905647,7907814,2168,FBgn0029974,FBtr0071134,-220,dpr14,7903704.0,7908286.0
SRR21146074_vs_SRR21146077_peak_4427,X,7912906,7912960,20,.,4.35687,5.11901,2.09182,6,Promoter (<=1kb),7912089,7918444,6356,FBgn0029976,FBtr0340148,824,snz,7912089.0,7918444.0
SRR21146074_vs_SRR21146077_peak_4428,X,7927488,7927588,41,.,5.72415,7.78529,4.16803,18,"Exon (FBtr0071132/FBgn0029979, exon 3 of 4)",7922158,7931382,9225,FBgn0029979,FBtr0071132,3875,mahe,7922158.0,7931382.0
SRR21146074_vs_SRR21146077_peak_4429,X,7927648,7927755,49,.,6.20938,8.74042,4.91193,95,"Exon (FBtr0071132/FBgn0029979, exon 3 of 4)",7922158,7931382,9225,FBgn0029979,FBtr0071132,3638,mahe,7922158.0,7931382.0
SRR21146074_vs_SRR21146077_peak_4430,X,7929541,7929559,15,.,4.00171,4.377,1.5078,1,Promoter (1-2kb),7922158,7931382,9225,FBgn0029979,FBtr0071132,1839,mahe,7922158.0,7931382.0
SRR21146074_vs_SRR21146077_peak_4431,X,7936781,7936934,26,.,4.21456,5.86499,2.65303,68,Promoter (<=1kb),7935896,7953883,17988,FBgn0260970,FBtr0331299,954,Ubr3,7935896.0,7953883.0
SRR21146074_vs_SRR21146077_peak_4432,X,7944370,7944428,19,.,4.31551,4.96301,1.99222,53,Promoter (<=1kb),7941478,7944685,3208,FBgn0027280,FBtr0071130,261,Ubr3,7935896.0,7953883.0
SRR21146074_vs_SRR21146077_peak_4433,X,7975373,7975527,57,.,6.35461,9.64856,5.70741,65,"Intron (FBtr0301679/FBgn0003447, intron 1 of 5)",7969703,7986601,16899,FBgn0003447,FBtr0071102,5736,sn,7964024.0,7986601.0
SRR21146074_vs_SRR21146077_peak_4434,X,7975593,7975621,43,.,5.57168,7.96069,4.32151,6,"Intron (FBtr0301679/FBgn0003447, intron 1 of 5)",7969703,7986601,16899,FBgn0003447,FBtr0071102,5897,sn,7964024.0,7986601.0
