"","seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"3582","chr3R",21521863,21521863,1,"*","SRR21146074_vs_SRR21146077_peak_3582",3.32997,"Promoter (<=1kb)",4,21520928,21528598,7671,1,"FBgn0038890","FBtr0301211",935
"3583","chr3R",21522154,21522154,1,"*","SRR21146074_vs_SRR21146077_peak_3583",8.4382,"Promoter (1-2kb)",4,21520928,21528598,7671,1,"FBgn0038890","FBtr0301211",1226
"3584","chr3R",21614660,21614660,1,"*","SRR21146074_vs_SRR21146077_peak_3584",1.77642,"Promoter (1-2kb)",4,21615020,21615740,721,2,"FBgn0264826","FBtr0334679",1080
"3585","chr3R",21615425,21615425,1,"*","SRR21146074_vs_SRR21146077_peak_3585",2.06026,"Promoter (<=1kb)",4,21615020,21615740,721,2,"FBgn0264826","FBtr0334679",315
"3586","chr3R",21616258,21616258,1,"*","SRR21146074_vs_SRR21146077_peak_3586",3.82789,"Promoter (<=1kb)",4,21615020,21615740,721,2,"FBgn0264826","FBtr0334680",-518
"3587","chr3R",21616419,21616419,1,"*","SRR21146074_vs_SRR21146077_peak_3587",1.69352,"Promoter (<=1kb)",4,21615020,21615740,721,2,"FBgn0264826","FBtr0334680",-679
"3588","chr3R",21626667,21626667,1,"*","SRR21146074_vs_SRR21146077_peak_3588",4.32771,"5' UTR",4,21622497,21622571,75,2,"FBgn0262434","FBtr0304412",-4096
"3589","chr3R",21629849,21629849,1,"*","SRR21146074_vs_SRR21146077_peak_3589",3.59202,"Promoter (2-3kb)",4,21621368,21632693,11326,2,"FBgn0011766","FBtr0334678",2844
"3590","chr3R",21632545,21632545,1,"*","SRR21146074_vs_SRR21146077_peak_3590",1.4719,"Promoter (<=1kb)",4,21621368,21632693,11326,2,"FBgn0011766","FBtr0334678",148
"3591","chr3R",21660028,21660028,1,"*","SRR21146074_vs_SRR21146077_peak_3591",8.08104,"Promoter (<=1kb)",4,21621368,21660432,39065,2,"FBgn0011766","FBtr0084117",404
"3592","chr3R",21740919,21740919,1,"*","SRR21146074_vs_SRR21146077_peak_3592",3.95159,"Promoter (<=1kb)",4,21740105,21744431,4327,1,"FBgn0038897","FBtr0301164",814
"3593","chr3R",21744312,21744312,1,"*","SRR21146074_vs_SRR21146077_peak_3593",2.47424,"Promoter (<=1kb)",4,21745266,21749003,3738,1,"FBgn0051343","FBtr0084126",-954
"3594","chr3R",21746432,21746432,1,"*","SRR21146074_vs_SRR21146077_peak_3594",1.4719,"Promoter (1-2kb)",4,21745266,21749003,3738,1,"FBgn0051343","FBtr0084126",1166
"3595","chr3R",21754568,21754568,1,"*","SRR21146074_vs_SRR21146077_peak_3595",2.31712,"Promoter (<=1kb)",4,21754324,21757758,3435,1,"FBgn0051198","FBtr0084128",244
"3596","chr3R",21780714,21780714,1,"*","SRR21146074_vs_SRR21146077_peak_3596",2.65303,"Promoter (1-2kb)",4,21778114,21782536,4423,2,"FBgn0003867","FBtr0084164",1822
"3597","chr3R",21780866,21780866,1,"*","SRR21146074_vs_SRR21146077_peak_3597",1.4719,"Promoter (1-2kb)",4,21778114,21782536,4423,2,"FBgn0003867","FBtr0084164",1670
"3598","chr3R",21781661,21781661,1,"*","SRR21146074_vs_SRR21146077_peak_3598",4.26969,"Promoter (<=1kb)",4,21778114,21782536,4423,2,"FBgn0003867","FBtr0084164",875
"3599","chr3R",21781948,21781948,1,"*","SRR21146074_vs_SRR21146077_peak_3599",1.78014,"Promoter (<=1kb)",4,21778114,21782536,4423,2,"FBgn0003867","FBtr0084164",588
"3600","chr3R",21826338,21826338,1,"*","SRR21146074_vs_SRR21146077_peak_3600",8.44501,"Promoter (2-3kb)",4,21823692,21824086,395,1,"FBgn0267192","FBtr0346326",2646
"3601","chr3R",21829509,21829509,1,"*","SRR21146074_vs_SRR21146077_peak_3601",2.86987,"Promoter (2-3kb)",4,21832503,21834013,1511,1,"FBgn0041229","FBtr0084133",-2994
"3602","chr3R",21829752,21829752,1,"*","SRR21146074_vs_SRR21146077_peak_3602",2.18997,"Promoter (2-3kb)",4,21832503,21834013,1511,1,"FBgn0041229","FBtr0084133",-2751
"3603","chr3R",21837356,21837356,1,"*","SRR21146074_vs_SRR21146077_peak_3603",3.44332,"Distal Intergenic",4,21832503,21834013,1511,1,"FBgn0041229","FBtr0084133",4853
"3604","chr3R",21839479,21839479,1,"*","SRR21146074_vs_SRR21146077_peak_3604",2.31712,"Distal Intergenic",4,21842521,21843765,1245,2,"FBgn0045470","FBtr0290236",4286
"3605","chr3R",21869973,21869973,1,"*","SRR21146074_vs_SRR21146077_peak_3605",1.99222,"Promoter (<=1kb)",4,21868681,21869514,834,2,"FBgn0051174","FBtr0334879",-459
"3606","chr3R",21870143,21870143,1,"*","SRR21146074_vs_SRR21146077_peak_3606",3.44332,"Promoter (<=1kb)",4,21870681,21873640,2960,1,"FBgn0051431","FBtr0084137",-538
"3607","chr3R",21870395,21870395,1,"*","SRR21146074_vs_SRR21146077_peak_3607",2.6805,"Promoter (<=1kb)",4,21870681,21873640,2960,1,"FBgn0051431","FBtr0084137",-286
"3608","chr3R",21876286,21876286,1,"*","SRR21146074_vs_SRR21146077_peak_3608",8.26018,"Promoter (<=1kb)",4,21875293,21877788,2496,1,"FBgn0038912","FBtr0084139",993
"3609","chr3R",21889389,21889389,1,"*","SRR21146074_vs_SRR21146077_peak_3609",4.06188,"Promoter (<=1kb)",4,21889539,21890171,633,1,"FBgn0264426","FBtr0347288",-150
"3610","chr3R",21897846,21897846,1,"*","SRR21146074_vs_SRR21146077_peak_3610",5.42747,"Intron (FBtr0084148/FBgn0038917, intron 4 of 4)",4,21889539,21890171,633,1,"FBgn0264426","FBtr0347290",8307
"3611","chr3R",21948215,21948215,1,"*","SRR21146074_vs_SRR21146077_peak_3611",2.7029,"Promoter (<=1kb)",4,21949114,22006803,57690,1,"FBgn0264490","FBtr0112874",-899
"3612","chr3R",21949803,21949803,1,"*","SRR21146074_vs_SRR21146077_peak_3612",2.7029,"Promoter (<=1kb)",4,21949114,22006803,57690,1,"FBgn0264490","FBtr0112874",689
"3613","chr3R",21949947,21949947,1,"*","SRR21146074_vs_SRR21146077_peak_3613",4.32151,"Promoter (<=1kb)",4,21949114,22006803,57690,1,"FBgn0264490","FBtr0112874",833
"3614","chr3R",21999347,21999347,1,"*","SRR21146074_vs_SRR21146077_peak_3614",1.78014,"Intron (FBtr0112874/FBgn0264490, intron 6 of 6)",4,22014697,22016212,1516,1,"FBgn0038921","FBtr0084170",-15350
"3615","chr3R",22015614,22015614,1,"*","SRR21146074_vs_SRR21146077_peak_3615",1.33038,"Promoter (<=1kb)",4,22014697,22016212,1516,1,"FBgn0038921","FBtr0084170",917
"3616","chr3R",22016113,22016113,1,"*","SRR21146074_vs_SRR21146077_peak_3616",3.63262,"Promoter (1-2kb)",4,22014697,22016212,1516,1,"FBgn0038921","FBtr0084170",1416
"3617","chr3R",22016328,22016328,1,"*","SRR21146074_vs_SRR21146077_peak_3617",10.42118,"Promoter (1-2kb)",4,22014697,22016212,1516,1,"FBgn0038921","FBtr0084170",1631
"3618","chr3R",22023773,22023773,1,"*","SRR21146074_vs_SRR21146077_peak_3618",2.65303,"Promoter (<=1kb)",4,22023527,22024341,815,1,"FBgn0038923","FBtr0084171",246
"3619","chr3R",22031318,22031318,1,"*","SRR21146074_vs_SRR21146077_peak_3619",4.74707,"Promoter (<=1kb)",4,22029440,22031900,2461,2,"FBgn0038926","FBtr0084184",582
"3620","chr3R",22031791,22031791,1,"*","SRR21146074_vs_SRR21146077_peak_3620",2.37105,"Promoter (<=1kb)",4,22029440,22031900,2461,2,"FBgn0038926","FBtr0084184",109
"3621","chr3R",22154143,22154143,1,"*","SRR21146074_vs_SRR21146077_peak_3621",9.29684,"Intron (FBtr0305036/FBgn0051163, intron 3 of 19)",4,22174247,22174754,508,1,"FBgn0051163","FBtr0310203",-20104
"3622","chr3R",22196178,22196178,1,"*","SRR21146074_vs_SRR21146077_peak_3622",1.47563,"Intron (FBtr0305036/FBgn0051163, intron 4 of 19)",4,22194979,22209477,14499,2,"FBgn0266751","FBtr0345327",13299
"3623","chr3R",22357868,22357868,1,"*","SRR21146074_vs_SRR21146077_peak_3623",4.08315,"Promoter (<=1kb)",4,22357517,22360711,3195,1,"FBgn0038947","FBtr0084210",351
"3624","chr3R",22424613,22424613,1,"*","SRR21146074_vs_SRR21146077_peak_3624",2.83366,"Promoter (<=1kb)",4,22423316,22424725,1410,2,"FBgn0038966","FBtr0084297",112
"3625","chr3R",22448357,22448357,1,"*","SRR21146074_vs_SRR21146077_peak_3625",2.30713,"Promoter (<=1kb)",4,22448099,22460749,12651,1,"FBgn0085405","FBtr0112609",258
"3626","chr3R",22448524,22448524,1,"*","SRR21146074_vs_SRR21146077_peak_3626",2.06026,"Promoter (<=1kb)",4,22448099,22460749,12651,1,"FBgn0085405","FBtr0112609",425
"3627","chr3R",22449162,22449162,1,"*","SRR21146074_vs_SRR21146077_peak_3627",3.83992,"Promoter (1-2kb)",4,22448099,22460749,12651,1,"FBgn0085405","FBtr0112609",1063
"3628","chr3R",22494372,22494372,1,"*","SRR21146074_vs_SRR21146077_peak_3628",2.943,"Promoter (1-2kb)",4,22493159,22493746,588,1,"FBgn0038979","FBtr0084259",1213
"3629","chr3R",22495926,22495926,1,"*","SRR21146074_vs_SRR21146077_peak_3629",1.54961,"Promoter (1-2kb)",4,22497215,22515572,18358,1,"FBgn0038980","FBtr0301484",-1289
"3630","chr3R",22496462,22496462,1,"*","SRR21146074_vs_SRR21146077_peak_3630",2.274,"Promoter (<=1kb)",4,22497215,22515572,18358,1,"FBgn0038980","FBtr0301484",-753
"3631","chr3R",22496748,22496748,1,"*","SRR21146074_vs_SRR21146077_peak_3631",1.5078,"Promoter (<=1kb)",4,22497215,22515572,18358,1,"FBgn0038980","FBtr0301484",-467
"3632","chr3R",22521251,22521251,1,"*","SRR21146074_vs_SRR21146077_peak_3632",2.6805,"Exon (FBtr0084289/FBgn0038981, exon 4 of 6)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",7412
"3633","chr3R",22522058,22522058,1,"*","SRR21146074_vs_SRR21146077_peak_3633",2.77093,"Exon (FBtr0084289/FBgn0038981, exon 3 of 6)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",6605
"3634","chr3R",22522233,22522233,1,"*","SRR21146074_vs_SRR21146077_peak_3634",2.86987,"Intron (FBtr0084289/FBgn0038981, intron 2 of 5)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",6430
"3635","chr3R",22522939,22522939,1,"*","SRR21146074_vs_SRR21146077_peak_3635",1.42186,"Intron (FBtr0084289/FBgn0038981, intron 2 of 5)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",5724
"3636","chr3R",22527736,22527736,1,"*","SRR21146074_vs_SRR21146077_peak_3636",4.33769,"Promoter (<=1kb)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",927
"3637","chr3R",22528249,22528249,1,"*","SRR21146074_vs_SRR21146077_peak_3637",2.21208,"Promoter (<=1kb)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",414
"3638","chr3R",22528327,22528327,1,"*","SRR21146074_vs_SRR21146077_peak_3638",1.52711,"Promoter (<=1kb)",4,22520087,22528663,8577,2,"FBgn0038981","FBtr0084289",336
"3639","chr3R",22545517,22545517,1,"*","SRR21146074_vs_SRR21146077_peak_3639",2.06026,"Promoter (<=1kb)",4,22544117,22546273,2157,2,"FBgn0038984","FBtr0084284",756
"3640","chr3R",22545608,22545608,1,"*","SRR21146074_vs_SRR21146077_peak_3640",3.94889,"Promoter (<=1kb)",4,22544117,22546273,2157,2,"FBgn0038984","FBtr0084284",665
"3641","chr3R",22546538,22546538,1,"*","SRR21146074_vs_SRR21146077_peak_3641",10.74522,"Promoter (<=1kb)",4,22544117,22546273,2157,2,"FBgn0038984","FBtr0084284",-265
"3642","chr3R",22548553,22548553,1,"*","SRR21146074_vs_SRR21146077_peak_3642",2.7598,"Promoter (<=1kb)",4,22544117,22547846,3730,2,"FBgn0038984","FBtr0308848",-707
"3643","chr3R",22580497,22580497,1,"*","SRR21146074_vs_SRR21146077_peak_3643",2.35294,"Promoter (<=1kb)",4,22580773,22582033,1261,1,"FBgn0028837","FBtr0084265",-276
"3644","chr3R",22596396,22596396,1,"*","SRR21146074_vs_SRR21146077_peak_3644",6.87493,"Intron (FBtr0113395/FBgn0051158, intron 1 of 14)",4,22587755,22608842,21088,1,"FBgn0051158","FBtr0302187",8641
"3645","chr3R",22596821,22596821,1,"*","SRR21146074_vs_SRR21146077_peak_3645",2.325,"Intron (FBtr0113395/FBgn0051158, intron 1 of 14)",4,22587755,22608842,21088,1,"FBgn0051158","FBtr0302187",9066
"3646","chr3R",22686372,22686372,1,"*","SRR21146074_vs_SRR21146077_peak_3646",1.33403,"Promoter (<=1kb)",4,22685006,22686510,1505,2,"FBgn0046114","FBtr0334605",138
"3647","chr3R",22734073,22734073,1,"*","SRR21146074_vs_SRR21146077_peak_3647",3.29812,"Promoter (<=1kb)",4,22732356,22733851,1496,2,"FBgn0039015","FBtr0302204",-222
"3648","chr3R",22758001,22758001,1,"*","SRR21146074_vs_SRR21146077_peak_3648",3.91416,"Intron (FBtr0084311/FBgn0039025, intron 1 of 2)",4,22758810,22761076,2267,2,"FBgn0039022","FBtr0084319",3075
"3649","chr3R",22781676,22781676,1,"*","SRR21146074_vs_SRR21146077_peak_3649",1.85715,"Promoter (<=1kb)",4,22781728,22794030,12303,1,"FBgn0039026","FBtr0084312",-52
"3650","chr3R",22972860,22972860,1,"*","SRR21146074_vs_SRR21146077_peak_3650",5.89393,"Distal Intergenic",4,22977270,22977902,633,1,"FBgn0039031","FBtr0084340",-4410
"3651","chr3R",23012284,23012284,1,"*","SRR21146074_vs_SRR21146077_peak_3651",3.44332,"Promoter (<=1kb)",4,23011921,23012360,440,2,"FBgn0265156","FBtr0337070",76
"3652","chr3R",23047770,23047770,1,"*","SRR21146074_vs_SRR21146077_peak_3652",2.18997,"Promoter (<=1kb)",4,23044664,23048214,3551,2,"FBgn0039043","FBtr0084361",444
"3653","chr3R",23061537,23061537,1,"*","SRR21146074_vs_SRR21146077_peak_3653",2.39197,"Promoter (<=1kb)",4,23061493,23062751,1259,1,"FBgn0027526","FBtr0084347",44
"3654","chr3R",23094669,23094669,1,"*","SRR21146074_vs_SRR21146077_peak_3654",1.3546,"Promoter (1-2kb)",4,23095690,23097180,1491,1,"FBgn0039051","FBtr0084351",-1021
"3655","chr3R",23121175,23121175,1,"*","SRR21146074_vs_SRR21146077_peak_3655",3.50947,"Promoter (<=1kb)",4,23121212,23124217,3006,1,"FBgn0039056","FBtr0084369",-37
"3656","chr3R",23126707,23126707,1,"*","SRR21146074_vs_SRR21146077_peak_3656",7.96366,"Promoter (<=1kb)",4,23123962,23126422,2461,2,"FBgn0051365","FBtr0084406",-285
"3657","chr3R",23141650,23141650,1,"*","SRR21146074_vs_SRR21146077_peak_3657",2.92755,"Promoter (<=1kb)",4,23128169,23141906,13738,2,"FBgn0004644","FBtr0100506",256
"3658","chr3R",23162767,23162767,1,"*","SRR21146074_vs_SRR21146077_peak_3658",3.61608,"Promoter (1-2kb)",4,23160477,23161338,862,2,"FBgn0039059","FBtr0084400",-1429
"3659","chr3R",23178399,23178399,1,"*","SRR21146074_vs_SRR21146077_peak_3659",1.4719,"Promoter (<=1kb)",4,23178617,23185642,7026,1,"FBgn0265042","FBtr0336473",-218
"3660","chr3R",23211544,23211544,1,"*","SRR21146074_vs_SRR21146077_peak_3660",1.85715,"Intron (FBtr0306755/FBgn0262975, intron 1 of 8)",4,23185580,23214557,28978,2,"FBgn0262975","FBtr0306755",3013
"3661","chr3R",23211897,23211897,1,"*","SRR21146074_vs_SRR21146077_peak_3661",2.09441,"Promoter (2-3kb)",4,23185580,23214557,28978,2,"FBgn0262975","FBtr0306755",2660
"3662","chr3R",23217721,23217721,1,"*","SRR21146074_vs_SRR21146077_peak_3662",2.65303,"Intron (FBtr0306748/FBgn0262975, intron 3 of 10)",4,23185580,23214557,28978,2,"FBgn0262975","FBtr0306755",-3164
"3663","chr3R",23217811,23217811,1,"*","SRR21146074_vs_SRR21146077_peak_3663",3.82789,"Intron (FBtr0306748/FBgn0262975, intron 3 of 10)",4,23185580,23214557,28978,2,"FBgn0262975","FBtr0306755",-3254
"3664","chr3R",23219594,23219594,1,"*","SRR21146074_vs_SRR21146077_peak_3664",2.09441,"Promoter (2-3kb)",4,23185580,23221961,36382,2,"FBgn0262975","FBtr0306748",2367
"3665","chr3R",23219901,23219901,1,"*","SRR21146074_vs_SRR21146077_peak_3665",2.09441,"Promoter (2-3kb)",4,23185580,23221961,36382,2,"FBgn0262975","FBtr0306748",2060
"3666","chr3R",23220160,23220160,1,"*","SRR21146074_vs_SRR21146077_peak_3666",3.37855,"Promoter (1-2kb)",4,23185580,23221961,36382,2,"FBgn0262975","FBtr0306748",1801
"3667","chr3R",23253081,23253081,1,"*","SRR21146074_vs_SRR21146077_peak_3667",5.37821,"Promoter (1-2kb)",4,23251563,23255071,3509,1,"FBgn0039066","FBtr0084375",1518
"3668","chr3R",23259495,23259495,1,"*","SRR21146074_vs_SRR21146077_peak_3668",6.22547,"Promoter (<=1kb)",4,23258880,23260602,1723,1,"FBgn0039068","FBtr0307596",615
"3669","chr3R",23266139,23266139,1,"*","SRR21146074_vs_SRR21146077_peak_3669",1.99222,"Promoter (1-2kb)",4,23264647,23267912,3266,2,"FBgn0004882","FBtr0084386",1773
"3670","chr3R",23279024,23279024,1,"*","SRR21146074_vs_SRR21146077_peak_3670",2.06026,"Promoter (1-2kb)",4,23260610,23280856,20247,2,"FBgn0004882","FBtr0334498",1832
"3671","chr3R",23279162,23279162,1,"*","SRR21146074_vs_SRR21146077_peak_3671",1.85559,"Promoter (1-2kb)",4,23260610,23280856,20247,2,"FBgn0004882","FBtr0334498",1694
"3672","chr3R",23290067,23290067,1,"*","SRR21146074_vs_SRR21146077_peak_3672",5.39574,"Promoter (<=1kb)",4,23288217,23290189,1973,2,"FBgn0039071","FBtr0084382",122
"3673","chr3R",23293436,23293436,1,"*","SRR21146074_vs_SRR21146077_peak_3673",2.6805,"Promoter (1-2kb)",4,23290231,23295238,5008,2,"FBgn0003118","FBtr0334554",1802
"3674","chr3R",23293541,23293541,1,"*","SRR21146074_vs_SRR21146077_peak_3674",2.65303,"Promoter (1-2kb)",4,23290231,23295238,5008,2,"FBgn0003118","FBtr0334554",1697
"3675","chr3R",23293736,23293736,1,"*","SRR21146074_vs_SRR21146077_peak_3675",4.33769,"Promoter (1-2kb)",4,23290231,23295238,5008,2,"FBgn0003118","FBtr0334554",1502
"3676","chr3R",23293877,23293877,1,"*","SRR21146074_vs_SRR21146077_peak_3676",2.21481,"Promoter (1-2kb)",4,23290231,23295238,5008,2,"FBgn0003118","FBtr0334554",1361
"3677","chr3R",23297103,23297103,1,"*","SRR21146074_vs_SRR21146077_peak_3677",2.0673,"Promoter (1-2kb)",4,23290944,23295238,4295,2,"FBgn0003118","FBtr0089715",-1865
"3678","chr3R",23306503,23306503,1,"*","SRR21146074_vs_SRR21146077_peak_3678",2.38252,"Intron (FBtr0089717/FBgn0003118, intron 6 of 8)",4,23290944,23314315,23372,2,"FBgn0003118","FBtr0089716",7812
"3679","chr3R",23306587,23306587,1,"*","SRR21146074_vs_SRR21146077_peak_3679",2.6805,"Intron (FBtr0089717/FBgn0003118, intron 6 of 8)",4,23290944,23314315,23372,2,"FBgn0003118","FBtr0089716",7728
"3680","chr3R",23314679,23314679,1,"*","SRR21146074_vs_SRR21146077_peak_3680",5.84,"Promoter (<=1kb)",4,23290944,23314315,23372,2,"FBgn0003118","FBtr0089716",-364
"3681","chr3R",23338808,23338808,1,"*","SRR21146074_vs_SRR21146077_peak_3681",6.26802,"Intron (FBtr0089717/FBgn0003118, intron 2 of 8)",4,23333504,23333803,300,2,"FBgn0267759","FBtr0347323",-5005
"3682","chr3R",23448445,23448445,1,"*","SRR21146074_vs_SRR21146077_peak_3682",2.09441,"Intron (FBtr0303342/FBgn0039078, intron 2 of 3)",4,23408684,23431474,22791,2,"FBgn0039078","FBtr0310575",-16971
"3683","chr3R",23518894,23518894,1,"*","SRR21146074_vs_SRR21146077_peak_3683",3.82789,"Promoter (<=1kb)",4,23513617,23519445,5829,2,"FBgn0039081","FBtr0339622",551
"3684","chr3R",23537793,23537793,1,"*","SRR21146074_vs_SRR21146077_peak_3684",2.09441,"Promoter (1-2kb)",4,23534900,23536710,1811,2,"FBgn0039086","FBtr0303507",-1083
"3685","chr3R",23628552,23628552,1,"*","SRR21146074_vs_SRR21146077_peak_3685",6.26802,"Intron (FBtr0290056/FBgn0051145, intron 7 of 16)",4,23602507,23605495,2989,2,"FBgn0039094","FBtr0084481",-23057
"3686","chr3R",23629774,23629774,1,"*","SRR21146074_vs_SRR21146077_peak_3686",3.37855,"Intron (FBtr0290056/FBgn0051145, intron 7 of 16)",4,23602507,23605495,2989,2,"FBgn0039094","FBtr0084481",-24279
"3687","chr3R",23630638,23630638,1,"*","SRR21146074_vs_SRR21146077_peak_3687",2.65303,"Intron (FBtr0290056/FBgn0051145, intron 7 of 16)",4,23602507,23605495,2989,2,"FBgn0039094","FBtr0084481",-25143
"3688","chr3R",23667697,23667697,1,"*","SRR21146074_vs_SRR21146077_peak_3688",3.26826,"Promoter (1-2kb)",4,23605751,23669659,63909,2,"FBgn0051145","FBtr0290056",1962
"3689","chr3R",23669415,23669415,1,"*","SRR21146074_vs_SRR21146077_peak_3689",1.94778,"Promoter (<=1kb)",4,23605751,23669659,63909,2,"FBgn0051145","FBtr0290056",244
"3690","chr3R",23669738,23669738,1,"*","SRR21146074_vs_SRR21146077_peak_3690",2.79789,"Promoter (<=1kb)",4,23607231,23669659,62429,2,"FBgn0051145","FBtr0290057",-79
"3691","chr3R",23669872,23669872,1,"*","SRR21146074_vs_SRR21146077_peak_3691",1.69352,"Promoter (<=1kb)",4,23607231,23669659,62429,2,"FBgn0051145","FBtr0290057",-213
"3692","chr3R",23673683,23673683,1,"*","SRR21146074_vs_SRR21146077_peak_3692",2.11883,"Distal Intergenic",4,23677358,23678421,1064,1,"FBgn0039098","FBtr0084434",-3675
"3693","chr3R",23678091,23678091,1,"*","SRR21146074_vs_SRR21146077_peak_3693",3.77524,"Promoter (<=1kb)",4,23677358,23678421,1064,1,"FBgn0039098","FBtr0084434",733
"3694","chr3R",23692241,23692241,1,"*","SRR21146074_vs_SRR21146077_peak_3694",3.08602,"Promoter (1-2kb)",4,23694006,23694688,683,1,"FBgn0264504","FBtr0332937",-1765
"3695","chr3R",23698974,23698974,1,"*","SRR21146074_vs_SRR21146077_peak_3695",4.004,"Promoter (<=1kb)",4,23696372,23699027,2656,2,"FBgn0043005","FBtr0113347",53
"3696","chr3R",23702044,23702044,1,"*","SRR21146074_vs_SRR21146077_peak_3696",1.99222,"Promoter (<=1kb)",4,23702761,23704542,1782,1,"FBgn0051413","FBtr0084442",-717
"3697","chr3R",23704626,23704626,1,"*","SRR21146074_vs_SRR21146077_peak_3697",3.41997,"Promoter (<=1kb)",4,23704804,23708207,3404,1,"FBgn0051414","FBtr0113405",-178
"3698","chr3R",23708052,23708052,1,"*","SRR21146074_vs_SRR21146077_peak_3698",1.4719,"Promoter (<=1kb)",4,23706361,23707146,786,2,"FBgn0264844","FBtr0334771",-906
"3699","chr3R",23710111,23710111,1,"*","SRR21146074_vs_SRR21146077_peak_3699",3.44332,"Promoter (<=1kb)",4,23710158,23711338,1181,1,"FBgn0039106","FBtr0114504",-47
"3700","chr3R",23710985,23710985,1,"*","SRR21146074_vs_SRR21146077_peak_3700",3.44332,"Promoter (<=1kb)",4,23711527,23713313,1787,1,"FBgn0039107","FBtr0084445",-542
"3701","chr3R",23711456,23711456,1,"*","SRR21146074_vs_SRR21146077_peak_3701",4.38286,"Promoter (<=1kb)",4,23711527,23713313,1787,1,"FBgn0039107","FBtr0084445",-71
"3702","chr3R",23728154,23728154,1,"*","SRR21146074_vs_SRR21146077_peak_3702",2.6805,"Promoter (<=1kb)",4,23728382,23731499,3118,1,"FBgn0039109","FBtr0084447",-228
"3703","chr3R",23730256,23730256,1,"*","SRR21146074_vs_SRR21146077_peak_3703",1.32066,"Promoter (<=1kb)",4,23730048,23730429,382,2,"FBgn0065098","FBtr0091662",173
"3704","chr3R",23736551,23736551,1,"*","SRR21146074_vs_SRR21146077_peak_3704",2.09441,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23731375,23733462,2088,2,"FBgn0028691","FBtr0084469",-3089
"3705","chr3R",23736732,23736732,1,"*","SRR21146074_vs_SRR21146077_peak_3705",3.37855,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23731375,23733462,2088,2,"FBgn0028691","FBtr0084469",-3270
"3706","chr3R",23737277,23737277,1,"*","SRR21146074_vs_SRR21146077_peak_3706",2.40616,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23731375,23733462,2088,2,"FBgn0028691","FBtr0084469",-3815
"3707","chr3R",23741405,23741405,1,"*","SRR21146074_vs_SRR21146077_peak_3707",3.37855,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23746311,23747148,838,2,"FBgn0267760","FBtr0347324",5743
"3708","chr3R",23741505,23741505,1,"*","SRR21146074_vs_SRR21146077_peak_3708",2.09441,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23746311,23747148,838,2,"FBgn0267760","FBtr0347324",5643
"3709","chr3R",23741651,23741651,1,"*","SRR21146074_vs_SRR21146077_peak_3709",3.37855,"Intron (FBtr0084450/FBgn0263782, intron 1 of 5)",4,23746311,23747148,838,2,"FBgn0267760","FBtr0347324",5497
"3710","chr3R",23781725,23781725,1,"*","SRR21146074_vs_SRR21146077_peak_3710",5.05406,"Promoter (<=1kb)",4,23781765,23801634,19870,1,"FBgn0015513","FBtr0084459",-40
"3711","chr3R",23791758,23791758,1,"*","SRR21146074_vs_SRR21146077_peak_3711",7.82175,"Intron (FBtr0084459/FBgn0015513, intron 2 of 13)",4,23781765,23801634,19870,1,"FBgn0015513","FBtr0304729",9993
"3712","chr3R",23832776,23832776,1,"*","SRR21146074_vs_SRR21146077_peak_3712",2.09441,"Intron (FBtr0345324/FBgn0085384, intron 4 of 14)",4,23827870,23828033,164,1,"FBgn0004186","FBtr0084488",4906
"3713","chr3R",23873510,23873510,1,"*","SRR21146074_vs_SRR21146077_peak_3713",4.18515,"Intron (FBtr0112907/FBgn0025574, intron 2 of 9)",4,23859467,23859630,164,2,"FBgn0004185","FBtr0084528",-13880
"3714","chr3R",23888575,23888575,1,"*","SRR21146074_vs_SRR21146077_peak_3714",8.9183,"Promoter (1-2kb)",4,23860162,23890052,29891,2,"FBgn0025574","FBtr0112907",1477
"3715","chr3R",23890223,23890223,1,"*","SRR21146074_vs_SRR21146077_peak_3715",3.44332,"Promoter (<=1kb)",4,23861293,23890052,28760,2,"FBgn0025574","FBtr0084527",-171
"3716","chr3R",23893175,23893175,1,"*","SRR21146074_vs_SRR21146077_peak_3716",2.2375,"Promoter (<=1kb)",4,23891597,23893383,1787,2,"FBgn0039124","FBtr0084525",208
"3717","chr3R",23903780,23903780,1,"*","SRR21146074_vs_SRR21146077_peak_3717",1.49174,"Intron (FBtr0112888/FBgn0016754, intron 4 of 8)",4,23891597,23893560,1964,2,"FBgn0039124","FBtr0475058",-10220
"3718","chr3R",23934576,23934576,1,"*","SRR21146074_vs_SRR21146077_peak_3718",1.32066,"Promoter (<=1kb)",4,23933912,23935964,2053,1,"FBgn0039130","FBtr0084494",664
