name,chrom,chromStart,chromEnd,score,strand,signalValue,pValue,qValue,peak,annotation,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,gene,gene_start,gene_end
SRR21146075_vs_SRR21146078_peak_4077,X,5415813,5415865,17,.,4.08839,4.98931,1.72568,3,Promoter (2-3kb),5413827,5418570,4744,FBgn0263987,FBtr0308689,2753,spoon,5412386.0,5420867.0
SRR21146075_vs_SRR21146078_peak_4078,X,5415940,5416134,23,.,4.94838,5.89638,2.37616,77,Promoter (2-3kb),5413827,5418570,4744,FBgn0263987,FBtr0308689,2552,spoon,5412386.0,5420867.0
SRR21146075_vs_SRR21146078_peak_4079,X,5430319,5430499,30,.,5.43404,6.95302,3.03554,117,Promoter (<=1kb),5430565,5432526,1962,FBgn0029766,FBtr0070777,-128,CG15784,5429571.0,5432526.0
SRR21146075_vs_SRR21146078_peak_4080,X,5431032,5431041,23,.,4.77357,5.86007,2.37616,5,Promoter (<=1kb),5430565,5432526,1962,FBgn0029766,FBtr0070777,473,CG15784,5429571.0,5432526.0
SRR21146075_vs_SRR21146078_peak_4081,X,5510545,5510565,36,.,5.53084,7.78946,3.67551,1,Distal Intergenic,5506509,5507255,747,FBgn0267075,FBtr0346055,4038,intergenic,,
SRR21146075_vs_SRR21146078_peak_4082,X,5510672,5510810,23,.,4.64086,5.84455,2.37616,2,Distal Intergenic,5506509,5507255,747,FBgn0267075,FBtr0346055,4166,intergenic,,
SRR21146075_vs_SRR21146078_peak_4083,X,5658916,5658932,15,.,4.13843,4.63376,1.55098,0,"Intron (FBtr0331167/FBgn0259150, intron 2 of 6)",5650567,5662861,12295,FBgn0259150,FBtr0331167,3944,OtopLc,5650567.0,5662861.0
SRR21146075_vs_SRR21146078_peak_4084,X,5673105,5673142,23,.,4.65648,5.86792,2.37616,3,Promoter (<=1kb),5672734,5673543,810,FBgn0029785,FBtr0070801,375,RpL35,5672401.0,5673547.0
SRR21146075_vs_SRR21146078_peak_4085,X,5680542,5680607,23,.,4.62275,5.78371,2.34192,1,Promoter (<=1kb),5680617,5682488,1872,FBgn0003747,FBtr0070802,-73,intergenic,,
SRR21146075_vs_SRR21146078_peak_4086,X,5691850,5692055,38,.,5.84545,8.09551,3.87994,149,Promoter (<=1kb),5689852,5691172,1321,FBgn0267081,FBtr0346064,-828,cv,5690002.0,5693084.0
SRR21146075_vs_SRR21146078_peak_4087,X,5698901,5698975,37,.,5.78212,7.90757,3.76606,21,Promoter (<=1kb),5699187,5708633,9447,FBgn0029791,FBtr0301084,-264,AdamTS-B,5698557.0,5708633.0
SRR21146075_vs_SRR21146078_peak_4088,X,5714808,5714897,17,.,3.92173,5.08049,1.78058,88,Promoter (<=1kb),5708559,5715472,6914,FBgn0053080,FBtr0342971,575,CG33080,5708559.0,5717778.0
SRR21146075_vs_SRR21146078_peak_4089,X,5723892,5723912,23,.,4.53694,5.94877,2.37616,15,Promoter (<=1kb),5719736,5723570,3835,FBgn0052758,FBtr0339525,-338,Snx27,5719374.0,5738031.0
SRR21146075_vs_SRR21146078_peak_4090,X,5723988,5724238,45,.,6.33114,9.08008,4.51745,140,Promoter (<=1kb),5719736,5723570,3835,FBgn0052758,FBtr0339525,-559,Snx27,5719374.0,5738031.0
SRR21146075_vs_SRR21146078_peak_4091,X,5733640,5733819,13,.,3.62269,4.33257,1.31245,92,Promoter (<=1kb),5732740,5734614,1875,FBgn0029795,FBtr0070806,993,CG15773,5732740.0,5734614.0
SRR21146075_vs_SRR21146078_peak_4092,X,5734333,5734555,45,.,6.33114,9.08008,4.51745,146,Promoter (1-2kb),5732740,5734614,1875,FBgn0029795,FBtr0070806,1740,CG15773,5732740.0,5734614.0
SRR21146075_vs_SRR21146078_peak_4093,X,5746372,5746412,30,.,5.37492,6.86712,3.00401,8,Promoter (<=1kb),5738663,5746375,7713,FBgn0261383,FBtr0070842,-6,IntS6,5738663.0,5747254.0
SRR21146075_vs_SRR21146078_peak_4094,X,5746932,5747035,22,.,4.3446,5.71976,2.2924,75,Promoter (<=1kb),5738663,5747254,8592,FBgn0261383,FBtr0070841,246,IntS6,5738663.0,5747254.0
SRR21146075_vs_SRR21146078_peak_4095,X,5747315,5747364,13,.,3.55281,4.4395,1.39798,18,Promoter (<=1kb),5738663,5747254,8592,FBgn0261383,FBtr0332401,-80,intergenic,,
SRR21146075_vs_SRR21146078_peak_4096,X,5749334,5749375,14,.,4.03706,4.4874,1.43349,38,Promoter (1-2kb),5747747,5752077,4331,FBgn0029798,FBtr0332398,1626,Rtel1,5747747.0,5752077.0
SRR21146075_vs_SRR21146078_peak_4097,X,5752868,5752929,13,.,3.82537,4.35351,1.32784,0,Promoter (<=1kb),5752509,5754035,1527,FBgn0029799,FBtr0070808,360,CG15772,5752249.0,5754041.0
SRR21146075_vs_SRR21146078_peak_4098,X,5756380,5756525,17,.,3.92173,5.08049,1.78058,20,Promoter (<=1kb),5756393,5759751,3359,FBgn0029801,FBtr0303290,8,CG15771,5755574.0,5759751.0
SRR21146075_vs_SRR21146078_peak_4099,X,5786889,5786911,18,.,4.32851,5.12465,1.81728,2,Promoter (2-3kb),5789487,5790919,1433,FBgn0029809,FBtr0070813,-2595,CG42699,5764553.0,5789576.0
SRR21146075_vs_SRR21146078_peak_4100,X,5901804,5902262,28,.,4.51979,6.6833,2.86267,156,Promoter (<=1kb),5901982,5905227,3246,FBgn0000042,FBtr0070823,-21,Act5C,5900861.0,5905399.0
SRR21146075_vs_SRR21146078_peak_4101,X,5915000,5915029,17,.,4.06729,4.99415,1.72568,0,Promoter (<=1kb),5913067,5915297,2231,FBgn0029823,FBtr0290235,296,Shmt,5913067.0,5916797.0
SRR21146075_vs_SRR21146078_peak_4102,X,5949763,5949882,17,.,4.08839,4.98931,1.72568,82,Promoter (<=1kb),5950251,5951711,1461,FBgn0052755,FBtr0070862,-405,CG6041,5948160.0,5950208.0
SRR21146075_vs_SRR21146078_peak_4103,X,5966780,5966820,15,.,3.97608,4.68349,1.59017,35,Promoter (<=1kb),5966463,5986699,20237,FBgn0029830,FBtr0343414,353,Grip,5966279.0,5986699.0
SRR21146075_vs_SRR21146078_peak_4104,X,6062849,6062907,23,.,4.22076,5.86499,2.37616,1,"Intron (FBtr0336972/FBgn0029835, intron 5 of 6)",6065729,6066416,688,FBgn0262575,FBtr0304946,3565,CG5921,6050828.0,6065646.0
SRR21146075_vs_SRR21146078_peak_4105,X,6098962,6099020,24,.,4.59903,6.0453,2.4519,1,"Intron (FBtr0343930/FBgn0029843, intron 3 of 9)",6094586,6103971,9386,FBgn0029843,FBtr0340032,4378,Nep1,6091205.0,6103971.0
SRR21146075_vs_SRR21146078_peak_4106,X,6099097,6099169,30,.,5.43404,6.95302,3.03554,1,"Intron (FBtr0343930/FBgn0029843, intron 3 of 9)",6094586,6103971,9386,FBgn0029843,FBtr0340032,4513,Nep1,6091205.0,6103971.0
SRR21146075_vs_SRR21146078_peak_4107,X,6126434,6126483,17,.,4.08839,4.98931,1.72568,14,"Exon (FBtr0334984/FBgn0264386, exon 13 of 27)",6094586,6103971,9386,FBgn0029843,FBtr0340032,31863,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4108,X,6127019,6127051,38,.,5.84714,8.07121,3.85844,1,"Intron (FBtr0334984/FBgn0264386, intron 12 of 26)",6094586,6103971,9386,FBgn0029843,FBtr0340032,32435,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4109,X,6161592,6161622,27,.,4.8625,6.58738,2.79608,0,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,30890,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4110,X,6162753,6162760,13,.,3.62269,4.33257,1.31245,0,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,29729,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4111,X,6162939,6163514,51,.,6.42514,9.88596,5.1206,411,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,29132,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4112,X,6163982,6164121,23,.,4.53694,5.94877,2.37616,7,"Intron (FBtr0334984/FBgn0264386, intron 3 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,28493,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4113,X,6167263,6167333,29,.,5.21453,6.83906,2.98181,2,"Intron (FBtr0334984/FBgn0264386, intron 2 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,25217,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4114,X,6167399,6167433,20,.,4.50739,5.47521,2.09628,3,"Intron (FBtr0334984/FBgn0264386, intron 2 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,25080,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4115,X,6179872,6179981,34,.,5.62573,7.53549,3.48452,4,"Intron (FBtr0334984/FBgn0264386, intron 2 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,12606,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4116,X,6187907,6188017,23,.,4.61353,5.76512,2.32734,71,"Intron (FBtr0334984/FBgn0264386, intron 2 of 26)",6104085,6192483,88399,FBgn0264386,FBtr0334984,4504,Ca-alpha1T,6104085.0,6192483.0
SRR21146075_vs_SRR21146078_peak_4117,X,6192443,6192490,16,.,4.21637,4.79489,1.6774,1,Promoter (<=1kb),6104085,6192483,88399,FBgn0264386,FBtr0334984,38,intergenic,,
SRR21146075_vs_SRR21146078_peak_4118,X,6253855,6253906,23,.,4.98549,5.94877,2.37616,45,Promoter (1-2kb),6240745,6255487,14743,FBgn0023458,FBtr0303341,1586,Rbcn-3A,6240745.0,6255487.0
SRR21146075_vs_SRR21146078_peak_4119,X,6254041,6254290,73,.,8.97078,13.297,7.38364,157,Promoter (1-2kb),6240745,6255487,14743,FBgn0023458,FBtr0303341,1288,Rbcn-3A,6240745.0,6255487.0
SRR21146075_vs_SRR21146078_peak_4120,X,6274848,6274898,13,.,4.02162,4.40483,1.36796,25,Promoter (1-2kb),6274972,6276724,1753,FBgn0029854,FBtr0089869,1850,Spt6,6267797.0,6274984.0
SRR21146075_vs_SRR21146078_peak_4121,X,6275383,6275785,59,.,8.0089,11.17384,5.96384,325,Promoter (1-2kb),6274972,6276724,1753,FBgn0029854,FBtr0089869,1015,CG3566,6274972.0,6276724.0
SRR21146075_vs_SRR21146078_peak_4122,X,6276438,6276475,22,.,4.70346,5.67379,2.25478,2,Promoter (<=1kb),6274972,6276724,1753,FBgn0029854,FBtr0089869,283,CG3566,6274972.0,6276724.0
SRR21146075_vs_SRR21146078_peak_4123,X,6280335,6280367,23,.,4.77739,5.82399,2.37453,1,Promoter (<=1kb),6280233,6280752,520,FBgn0052745,FBtr0070932,415,CR32745,6280233.0,6280752.0
SRR21146075_vs_SRR21146078_peak_4124,X,6285386,6285395,27,.,5.03807,6.48926,2.79608,4,Promoter (1-2kb),6282037,6283575,1539,FBgn0029856,FBtr0333520,-1816,Top3beta,6284138.0,6287990.0
SRR21146075_vs_SRR21146078_peak_4125,X,6320667,6320778,23,.,4.53694,5.94877,2.37616,0,"Exon (FBtr0112955/FBgn0029864, exon 3 of 8)",6317421,6329828,12408,FBgn0029864,FBtr0339771,3247,CG15894,6309212.0,6329828.0
SRR21146075_vs_SRR21146078_peak_4126,X,6330626,6330705,17,.,3.92173,5.08049,1.78058,67,Promoter (<=1kb),6330842,6332750,1909,FBgn0250869,FBtr0290308,-148,intergenic,,
SRR21146075_vs_SRR21146078_peak_4127,X,6330824,6330887,16,.,3.38984,4.79185,1.67605,0,Promoter (<=1kb),6330842,6332750,1909,FBgn0250869,FBtr0290308,-17,intergenic,,
SRR21146075_vs_SRR21146078_peak_4128,X,6331362,6331603,28,.,5.14911,6.67673,2.86267,2,Promoter (<=1kb),6330842,6333028,2187,FBgn0250869,FBtr0339775,523,CG42240,6330842.0,6333028.0
SRR21146075_vs_SRR21146078_peak_4129,X,6339458,6339465,35,.,5.48427,7.63233,3.55858,3,Promoter (<=1kb),6339496,6343731,4236,FBgn0029866,FBtr0070903,-34,CG3842,6337762.0,6343731.0
SRR21146075_vs_SRR21146078_peak_4130,X,6339627,6339907,46,.,6.23635,9.20146,4.60948,158,Promoter (<=1kb),6339496,6343731,4236,FBgn0029866,FBtr0331394,290,CG3842,6337762.0,6343731.0
SRR21146075_vs_SRR21146078_peak_4131,X,6352345,6352407,58,.,7.03864,10.99821,5.85851,28,Promoter (<=1kb),6352282,6361323,9042,FBgn0261955,FBtr0070907,92,kdn,6350629.0,6361323.0
SRR21146075_vs_SRR21146078_peak_4132,X,6356391,6356483,23,.,4.22076,5.86499,2.37616,81,"Intron (FBtr0070906/FBgn0261955, intron 1 of 2)",6352282,6361323,9042,FBgn0261955,FBtr0070907,4191,kdn,6350629.0,6361323.0
SRR21146075_vs_SRR21146078_peak_4133,X,6375949,6375993,27,.,4.8625,6.58738,2.79608,41,Distal Intergenic,6371065,6372915,1851,FBgn0003139,FBtr0331432,-3076,intergenic,,
SRR21146075_vs_SRR21146078_peak_4134,X,6599462,6599741,28,.,5.12658,6.61334,2.81286,72,Promoter (<=1kb),6600062,6652098,52037,FBgn0029881,FBtr0070948,-527,intergenic,,
SRR21146075_vs_SRR21146078_peak_4135,X,6599805,6599838,27,.,5.09792,6.54252,2.79608,31,Promoter (<=1kb),6600062,6652098,52037,FBgn0029881,FBtr0070948,-225,intergenic,,
SRR21146075_vs_SRR21146078_peak_4136,X,6601762,6601815,23,.,4.53694,5.94877,2.37616,0,Promoter (<=1kb),6602325,6653015,50691,FBgn0029881,FBtr0308653,-562,pigs,6600062.0,6653015.0
SRR21146075_vs_SRR21146078_peak_4137,X,6643258,6643318,39,.,5.65772,8.25925,3.92342,6,"Intron (FBtr0070948/FBgn0029881, intron 3 of 9)",6637123,6637548,426,FBgn0266052,FBtr0343376,6142,pigs,6600062.0,6653015.0
SRR21146075_vs_SRR21146078_peak_4138,X,6655700,6655835,27,.,4.8317,6.44428,2.76176,86,Promoter (1-2kb),6654679,6659709,5031,FBgn0028360,FBtr0343377,1108,Cdc7,6654541.0,6659709.0
SRR21146075_vs_SRR21146078_peak_4139,X,6655909,6656040,36,.,5.48388,7.79984,3.68465,28,Promoter (1-2kb),6654679,6659709,5031,FBgn0028360,FBtr0343377,1259,Cdc7,6654541.0,6659709.0
SRR21146075_vs_SRR21146078_peak_4140,X,6658107,6658116,13,.,3.62269,4.33257,1.31245,0,"Exon (FBtr0070950/FBgn0028360, exon 4 of 4)",6660552,6661462,911,FBgn0029885,FBtr0070992,3354,Cdc7,6654541.0,6659709.0
SRR21146075_vs_SRR21146078_peak_4141,X,6667069,6667106,17,.,4.06729,4.99415,1.72568,1,3' UTR,6661647,6668258,6612,FBgn0062413,FBtr0070951,5424,Ctr1A,6661647.0,6668258.0
SRR21146075_vs_SRR21146078_peak_4142,X,6678704,6678741,18,.,4.06536,5.22296,1.89657,0,Promoter (<=1kb),6678424,6681845,3422,FBgn0286222,FBtr0070953,281,Fum1,6678424.0,6681845.0
SRR21146075_vs_SRR21146078_peak_4143,X,6678906,6679123,13,.,3.62269,4.33257,1.31245,46,Promoter (<=1kb),6677262,6679118,1857,FBgn0029888,FBtr0070990,165,Fum1,6678424.0,6681845.0
SRR21146075_vs_SRR21146078_peak_4144,X,6694526,6694588,20,.,4.52436,5.44052,2.06963,1,Promoter (<=1kb),6689296,6695001,5706,FBgn0029893,FBtr0070988,473,CG14442,6689296.0,6695007.0
SRR21146075_vs_SRR21146078_peak_4145,X,6708987,6709029,34,.,5.59288,7.46627,3.43081,38,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,-61,CG14441,6699508.0,6719389.0
SRR21146075_vs_SRR21146078_peak_4146,X,6709928,6709999,17,.,4.26223,4.89328,1.72568,44,Promoter (<=1kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,886,CG14441,6699508.0,6719389.0
SRR21146075_vs_SRR21146078_peak_4147,X,6710167,6710190,17,.,4.26223,4.89328,1.72568,1,Promoter (1-2kb),6709087,6717432,8346,FBgn0029895,FBtr0332892,1082,CG14441,6699508.0,6719389.0
SRR21146075_vs_SRR21146078_peak_4148,X,6730425,6730487,39,.,5.65772,8.25925,3.92342,58,Promoter (<=1kb),6720004,6730533,10530,FBgn0029896,FBtr0340268,49,CG3168,6720004.0,6739986.0
SRR21146075_vs_SRR21146078_peak_4149,X,6775352,6775471,23,.,4.22076,5.86499,2.37616,54,"Intron (FBtr0070978/FBgn0003390, intron 1 of 7)",6771225,6773039,1815,FBgn0029502,FBtr0070963,4182,shf,6771463.0,6779659.0
SRR21146075_vs_SRR21146078_peak_4150,X,6792449,6792496,19,.,4.48134,5.24253,1.91203,28,Promoter (1-2kb),6781416,6791035,9620,FBgn0259228,FBtr0300526,-1443,C3G,6780790.0,6803593.0
SRR21146075_vs_SRR21146078_peak_4151,X,6792608,6792727,26,.,4.97851,6.29478,2.64698,36,Promoter (1-2kb),6781416,6791035,9620,FBgn0259228,FBtr0300526,-1610,C3G,6780790.0,6803593.0
SRR21146075_vs_SRR21146078_peak_4152,X,6853167,6853688,17,.,4.08839,4.98931,1.72568,202,Promoter (<=1kb),6851909,6852895,987,FBgn0029915,FBtr0343322,-475,CG14434,6851909.0,6867194.0
SRR21146075_vs_SRR21146078_peak_4153,X,6853753,6853764,24,.,4.69648,6.01331,2.4273,7,Promoter (<=1kb),6851909,6852895,987,FBgn0029915,FBtr0343322,-866,CG14434,6851909.0,6867194.0
SRR21146075_vs_SRR21146078_peak_4154,X,6861374,6861846,28,.,4.51979,6.6833,2.86267,169,Promoter (1-2kb),6860339,6863235,2897,FBgn0267087,FBtr0346094,1205,CG14434,6851909.0,6867194.0
SRR21146075_vs_SRR21146078_peak_4155,X,6867236,6867329,27,.,5.37809,6.50909,2.79608,90,Promoter (<=1kb),6851909,6867194,15286,FBgn0029915,FBtr0345899,-133,CG43736,6863888.0,6881580.0
SRR21146075_vs_SRR21146078_peak_4156,X,6867393,6867637,13,.,3.62269,4.33257,1.31245,24,Promoter (<=1kb),6851909,6867194,15286,FBgn0029915,FBtr0345899,-224,CG43736,6863888.0,6881580.0
SRR21146075_vs_SRR21146078_peak_4157,X,6876043,6876060,19,.,4.30249,5.32298,1.97544,11,Promoter (<=1kb),6875986,6881580,5595,FBgn0263993,FBtr0330267,69,CG43736,6863888.0,6881580.0
SRR21146075_vs_SRR21146078_peak_4158,X,6876194,6876548,30,.,4.66921,6.92271,3.03554,115,Promoter (<=1kb),6875986,6881580,5595,FBgn0263993,FBtr0330267,324,CG43736,6863888.0,6881580.0
SRR21146075_vs_SRR21146078_peak_4159,X,6981351,6981533,17,.,4.08839,4.98931,1.72568,68,Promoter (<=1kb),6974034,6981683,7650,FBgn0004646,FBtr0071036,263,ogre,6973620.0,6991318.0
SRR21146075_vs_SRR21146078_peak_4160,X,6981670,6981731,32,.,5.33661,7.17663,3.20873,27,Promoter (<=1kb),6974034,6981683,7650,FBgn0004646,FBtr0071036,-15,ogre,6973620.0,6991318.0
SRR21146075_vs_SRR21146078_peak_4161,X,6986534,6986541,30,.,5.24453,6.91919,3.03554,2,Promoter (<=1kb),6986486,6987188,703,FBgn0261284,FBtr0071004,51,bou,6986486.0,6987188.0
SRR21146075_vs_SRR21146078_peak_4162,X,6987065,6987119,37,.,5.78212,7.90757,3.76606,3,Promoter (<=1kb),6986486,6987188,703,FBgn0261284,FBtr0071004,583,bou,6986486.0,6987188.0
SRR21146075_vs_SRR21146078_peak_4163,X,6998870,6998877,50,.,6.68672,9.72506,5.00413,3,Promoter (<=1kb),6998672,7004151,5480,FBgn0027108,FBtr0332314,202,Inx2,6998672.0,7004151.0
SRR21146075_vs_SRR21146078_peak_4164,X,7072228,7072490,29,.,5.28279,6.80325,2.95477,46,Promoter (2-3kb),7069936,7072689,2754,FBgn0029932,FBtr0071014,2339,CG4607,7069413.0,7072689.0
SRR21146075_vs_SRR21146078_peak_4165,X,7094963,7095099,30,.,5.26516,6.87653,3.01169,99,Promoter (2-3kb),7082921,7097066,14146,FBgn0264270,FBtr0331259,2003,Sxl,7074550.0,7098053.0
SRR21146075_vs_SRR21146078_peak_4166,X,7123077,7123261,63,.,7.24815,11.79399,6.34484,77,Promoter (2-3kb),7120374,7120741,368,FBgn0267088,FBtr0346102,-2414,intergenic,,
SRR21146075_vs_SRR21146078_peak_4167,X,7194947,7194954,43,.,6.12253,8.83892,4.37437,2,Promoter (1-2kb),7196029,7241932,45904,FBgn0029939,FBtr0309030,-1079,CG9650,7137723.0,7241932.0
SRR21146075_vs_SRR21146078_peak_4168,X,7232820,7232929,45,.,6.39006,9.11436,4.54252,63,"Intron (FBtr0339815/FBgn0029939, intron 3 of 4)",7226455,7241538,15084,FBgn0029939,FBtr0474235,6429,CG9650,7137723.0,7241932.0
SRR21146075_vs_SRR21146078_peak_4169,X,7301940,7301989,13,.,3.62269,4.33257,1.31245,27,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7307939,7311132,3194,FBgn0024250,FBtr0071048,-5971,CG1677,7281089.0,7405797.0
SRR21146075_vs_SRR21146078_peak_4170,X,7304082,7304119,16,.,4.21043,4.77308,1.66212,0,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7307939,7311132,3194,FBgn0024250,FBtr0071048,-3856,CG1677,7281089.0,7405797.0
SRR21146075_vs_SRR21146078_peak_4171,X,7319402,7319507,39,.,5.65772,8.25925,3.92342,29,"Intron (FBtr0339821/FBgn0265457, intron 2 of 3)",7314622,7323770,9149,FBgn0029943,FBtr0071065,4338,CG1677,7281089.0,7405797.0
SRR21146075_vs_SRR21146078_peak_4172,X,7663487,7663514,17,.,4.30911,4.99684,1.72581,2,"Exon (FBtr0331733/FBgn0004198, exon 5 of 7)",7679331,7679621,291,FBgn0267227,FBtr0346400,16131,ct,7608428.0,7678859.0
SRR21146075_vs_SRR21146078_peak_4173,X,7689837,7689868,15,.,4.10985,4.60579,1.5303,2,"Exon (FBtr0310287/FBgn0029504, exon 2 of 6)",7683458,7694918,11461,FBgn0029504,FBtr0333203,5078,CHES-1-like,7682338.0,7709385.0
SRR21146075_vs_SRR21146078_peak_4174,X,7696711,7696735,27,.,5.06957,6.47372,2.78458,4,Promoter (<=1kb),7684887,7696704,11818,FBgn0029504,FBtr0071079,-12,CHES-1-like,7682338.0,7709385.0
SRR21146075_vs_SRR21146078_peak_4175,X,7696856,7696921,27,.,5.04154,6.40682,2.72887,41,Promoter (<=1kb),7684887,7696704,11818,FBgn0029504,FBtr0071079,-194,CHES-1-like,7682338.0,7709385.0
SRR21146075_vs_SRR21146078_peak_4176,X,7697127,7697192,29,.,5.18488,6.76147,2.92033,2,Promoter (<=1kb),7684887,7696704,11818,FBgn0029504,FBtr0071079,-426,CHES-1-like,7682338.0,7709385.0
SRR21146075_vs_SRR21146078_peak_4177,X,7703560,7703638,40,.,5.99546,8.46797,4.08285,1,Promoter (1-2kb),7683458,7704963,21506,FBgn0029504,FBtr0112946,1401,CHES-1-like,7682338.0,7709385.0
SRR21146075_vs_SRR21146078_peak_4178,X,7709661,7709704,39,.,5.65772,8.25925,3.92342,13,Promoter (<=1kb),7682338,7709385,27048,FBgn0029504,FBtr0310287,-290,intergenic,,
SRR21146075_vs_SRR21146078_peak_4179,X,7929545,7929607,17,.,4.08839,4.98931,1.72568,5,Promoter (1-2kb),7922158,7931382,9225,FBgn0029979,FBtr0071132,1831,mahe,7922158.0,7931382.0
SRR21146075_vs_SRR21146078_peak_4180,X,7944175,7944192,15,.,3.9521,4.60869,1.5303,1,Promoter (<=1kb),7941478,7944685,3208,FBgn0027280,FBtr0071130,508,Ubr3,7935896.0,7953883.0
SRR21146075_vs_SRR21146078_peak_4181,X,7944271,7944290,21,.,4.53346,5.54389,2.15092,14,Promoter (<=1kb),7941478,7944685,3208,FBgn0027280,FBtr0071130,399,Ubr3,7935896.0,7953883.0
SRR21146075_vs_SRR21146078_peak_4182,X,7944391,7944622,39,.,5.8802,8.15668,3.92342,208,Promoter (<=1kb),7941478,7944685,3208,FBgn0027280,FBtr0071130,85,Ubr3,7935896.0,7953883.0
SRR21146075_vs_SRR21146078_peak_4183,X,7944826,7944867,13,.,3.88189,4.40297,1.36796,1,Promoter (<=1kb),7941478,7944685,3208,FBgn0027280,FBtr0071130,-143,Ubr3,7935896.0,7953883.0
SRR21146075_vs_SRR21146078_peak_4184,X,7964727,7964826,46,.,6.27019,9.31576,4.68576,50,Promoter (<=1kb),7964024,7986085,22062,FBgn0003447,FBtr0301679,754,sn,7964024.0,7986601.0
SRR21146075_vs_SRR21146078_peak_4185,X,8061025,8061483,30,.,5.43404,6.95302,3.03554,295,Promoter (<=1kb),8045436,8061436,16001,FBgn0004656,FBtr0071118,115,intergenic,,
SRR21146075_vs_SRR21146078_peak_4186,X,8061563,8061590,13,.,3.98076,4.3279,1.31245,0,Promoter (<=1kb),8061645,8070237,8593,FBgn0004657,FBtr0071105,-81,intergenic,,
SRR21146075_vs_SRR21146078_peak_4187,X,8062547,8062843,38,.,5.88259,7.99793,3.80655,95,Promoter (<=1kb),8061645,8070237,8593,FBgn0004657,FBtr0340137,998,mys,8061645.0,8070237.0
SRR21146075_vs_SRR21146078_peak_4188,X,8090028,8090287,26,.,5.20135,6.25531,2.61827,80,Promoter (2-3kb),8088009,8092113,4105,FBgn0029996,FBtr0071113,2004,UbcE2H,8087544.0,8094064.0
SRR21146075_vs_SRR21146078_peak_4189,X,8136361,8136452,17,.,4.08839,4.98931,1.72568,17,Promoter (<=1kb),8135824,8137046,1223,FBgn0030005,FBtr0300914,555,CG2120,8135824.0,8137046.0
SRR21146075_vs_SRR21146078_peak_4190,X,8141990,8142131,17,.,4.08839,4.98931,1.72568,48,Promoter (<=1kb),8137041,8142279,5239,FBgn0025800,FBtr0340159,240,Smox,8137041.0,8142279.0
SRR21146075_vs_SRR21146078_peak_4191,X,8220407,8220439,30,.,5.33701,6.91269,3.03554,29,"Intron (FBtr0100376/FBgn0261873, intron 7 of 16)",8216824,8239427,22604,FBgn0261873,FBtr0111034,3613,sdt,8178549.0,8240474.0
SRR21146075_vs_SRR21146078_peak_4192,X,8220549,8220854,50,.,6.7214,9.79973,5.05823,91,"Intron (FBtr0100376/FBgn0261873, intron 7 of 16)",8216824,8239427,22604,FBgn0261873,FBtr0111034,3817,sdt,8178549.0,8240474.0
SRR21146075_vs_SRR21146078_peak_4193,X,8225429,8225455,17,.,4.08839,4.98931,1.72568,0,"Exon (FBtr0100376/FBgn0261873, exon 10 of 17)",8230614,8239427,8814,FBgn0261873,FBtr0089975,-5184,sdt,8178549.0,8240474.0
SRR21146075_vs_SRR21146078_peak_4194,X,8242775,8242816,17,.,3.92173,5.08049,1.78058,39,Promoter (<=1kb),8242528,8248033,5506,FBgn0020653,FBtr0071167,287,Trxr-1,8242528.0,8248033.0
SRR21146075_vs_SRR21146078_peak_4195,X,8243404,8243721,16,.,3.38984,4.79185,1.67605,134,Promoter (<=1kb),8243582,8248033,4452,FBgn0020653,FBtr0071168,-43,Trxr-1,8242528.0,8248033.0
SRR21146075_vs_SRR21146078_peak_4196,X,8245350,8245431,23,.,4.53694,5.94877,2.37616,50,Promoter (1-2kb),8244189,8248033,3845,FBgn0020653,FBtr0071169,1212,Trxr-1,8242528.0,8248033.0
