rank	gene	combined_binding_score	chr	start	end	transcript	FBid
1018	Ir64a	0.450749996787636	3L	5382820	5382821	FBtr0077153	FBgn0035604
1019	Cip4	0.448003790637648	3L	4345496	4345497	FBtr0306533	FBgn0035533
1020	jeb	0.447233334804575	2R	12118852	12118853	FBtr0088021	FBgn0086677
1021	loj	0.446821432560682	3L	6094987	6094988	FBtr0301446	FBgn0061492
1022	twz	0.446500000543892	2R	21571453	21571454	FBtr0071692	FBgn0034636
1023	sens-2	0.444374995306134	2L	6821934	6821935	FBtr0345446	FBgn0051632
1024	Fer2	0.444250009022653	3R	16151311	16151312	FBtr0301709	FBgn0038402
1025	bt	0.444250000470008	4	724400	724401	FBtr0089793	FBgn0005666
1026	ergic53	0.44406250026077	3L	8534977	8534978	FBtr0076626	FBgn0035909
1027	ex	0.442452383582436	2L	431227	431228	FBtr0078059	FBgn0004583
1028	CG32081	0.44128571663584	3L	11027579	11027580	FBtr0076198	FBgn0052081
1029	CG12637	0.440416668541729	X	10673465	10673466	FBtr0071504	FBgn0030224
1030	lbe	0.439333333163328	3R	21446536	21446537	FBtr0084091	FBgn0011278
1031	mgl	0.439249999262393	X	9495898	9495899	FBtr0343370	FBgn0261260
1032	CG13838	0.439187500160188	3R	23042241	23042242	FBtr0084344	FBgn0039041
1033	csw	0.436819444100062	X	2094234	2094235	FBtr0070378	FBgn0000382
1034	Edem1	0.436687498353422	X	1907978	1907979	FBtr0305583	FBgn0023511
1035	Pits	0.436666661252578	X	12583192	12583193	FBtr0073662	FBgn0030400
1036	raw	0.436500001698732	2L	8714582	8714583	FBtr0340231	FBgn0003209
1037	CG11997	0.4358333311975	3R	9177517	9177518	FBtr0081972	FBgn0037662
1038	CG7065	0.435166666905085	X	9142493	9142494	FBtr0071299	FBgn0030091
1039	Lsp1beta	0.434083340068658	2L	898500	898501	FBtr0345738	FBgn0002563
1040	Npc2d	0.43408333559831	3R	10056082	10056083	FBtr0082202	FBgn0037782
1041	bdl	0.43087500333786	2L	4324554	4324555	FBtr0077425	FBgn0028482
1042	Abl	0.429650000110269	3L	16647881	16647882	FBtr0075357	FBgn0000017
1043	bcd	0.429124999791384	3R	6759465	6759466	FBtr0081668	FBgn0000166
1044	Pgcl	0.428750005861123	X	437447	437448	FBtr0070100	FBgn0011822
1045	Sox14	0.428041671092312	2R	23978801	23978802	FBtr0343282	FBgn0005612
1046	upd1	0.427208338553707	X	18308258	18308259	FBtr0074581	FBgn0004956
1047	fax	0.426249995827675	3L	16408162	16408163	FBtr0331176	FBgn0014163
1048	Su(Tpl)	0.424250004192193	3L	19909409	19909410	FBtr0074920	FBgn0014037
1049	mub	0.4241666632394	3L	21844788	21844789	FBtr0304982	FBgn0262737
1050	VGlut	0.423900003234545	2L	2400295	2400296	FBtr0077769	FBgn0031424
1051	Act5C	0.423791660461575	X	5900861	5900862	FBtr0070822	FBgn0000042
1052	CG6026	0.42333333431452	3R	19033538	19033539	FBtr0273301	FBgn0038676
1053	fwd	0.422000000874202	3L	311641	311642	FBtr0072517	FBgn0004373
1054	Syt1	0.420500005284945	2L	2795543	2795544	FBtr0332218	FBgn0004242
1055	CG34435	0.420124994125217	X	5614466	5614467	FBtr0112736	FBgn0085464
1056	soti	0.420083329404103	3R	14381698	14381699	FBtr0082940	FBgn0038225
1057	CG43354	0.419500001519918	2L	18309445	18309446	FBtr0307101	FBgn0263086
1058	CG10993	0.418500000610948	X	13791110	13791111	FBtr0073837	FBgn0030524
1059	CG11456	0.41791667121773	3L	20841987	20841988	FBtr0078264	FBgn0037031
1060	CG3939	0.416928573644587	X	3175018	3175019	FBtr0070508	FBgn0040396
1061	if	0.416569442022592	X	16781073	16781074	FBtr0301354	FBgn0001250
1062	Fkbp14	0.416333332075737	2R	21495523	21495524	FBtr0342897	FBgn0010470
1063	CG17571	0.415916668018326	2L	20256951	20256952	FBtr0081376	FBgn0259998
1064	atl	0.414874999783933	3R	24625671	24625672	FBtr0084656	FBgn0039213
1065	dmrt99B	0.413625000976026	3R	29692591	29692592	FBtr0085454	FBgn0039683
1066	TfAP-2	0.413549997657537	3L	21586828	21586829	FBtr0333468	FBgn0261953
1067	dpr4	0.411750007420778	3R	11542948	11542949	FBtr0300491	FBgn0053512
1068	Smyd4-3	0.411333336184422	2R	11405597	11405598	FBtr0088133	FBgn0033633
1069	Sfp60F	0.409500002861023	2R	25172687	25172688	FBtr0343514	FBgn0259968
1070	RhoGAP100F	0.409374996088445	3R	31812609	31812610	FBtr0302181	FBgn0039883
1071	Rel	0.40660714677402	3R	9047199	9047200	FBtr0089341	FBgn0014018
1072	kirre	0.40650000423193	X	2740384	2740385	FBtr0309500	FBgn0028369
1073	CG15186	0.405416666219632	3R	6478311	6478312	FBtr0308038	FBgn0037448
1074	CG33631	0.403666669502854	3R	10064007	10064008	FBtr0091608	FBgn0053631
1075	E(spl)m3-HLH	0.403458332642913	3R	26021823	26021824	FBtr0084958	FBgn0002609
1076	CG5397	0.402916667362054	2L	1240036	1240037	FBtr0077920	FBgn0031327
1077	Wnt6	0.402777771982882	2L	7333714	7333715	FBtr0303251	FBgn0031902
1078	CG43312	0.402499998919666	3L	22501600	22501601	FBtr0306848	FBgn0263004
1079	CG8298	0.402100001275539	2R	11989131	11989132	FBtr0088043	FBgn0033673
1080	btd	0.401749999856596	X	9694186	9694187	FBtr0071379	FBgn0000233
1081	CycA	0.401700001955032	3L	11833577	11833578	FBtr0076075	FBgn0000404
1082	CG43072	0.397071428596973	3L	21065852	21065853	FBtr0304821	FBgn0262482
1083	Dnah3	0.39299999922514	3L	4861269	4861270	FBtr0289982	FBgn0035581
1084	S-Lap7	0.392400001361966	2R	13780244	13780245	FBtr0087649	FBgn0033868
1085	C3G	0.39193749986589	X	6791034	6791035	FBtr0300526	FBgn0259228
1086	CG9570	0.39141667013367	X	20051294	20051295	FBtr0070002	FBgn0031085
1087	CG1999	0.39087500050664	X	7358796	7358797	FBtr0071054	FBgn0029947
1088	CG34173	0.38612499460578	2L	22054301	22054302	FBtr0112364	FBgn0085202
1089	CycB	0.384083329777544	2R	22806302	22806303	FBtr0071914	FBgn0000405
1090	Lerp	0.384000000854333	3R	26862812	26862813	FBtr0334310	FBgn0051072
1091	CG30158	0.383062495850027	2R	6891760	6891761	FBtr0086165	FBgn0050158
1092	fzr	0.382208329004546	X	4677532	4677533	FBtr0070687	FBgn0262699
1093	scro	0.380392862217767	3L	24724162	24724163	FBtr0113751	FBgn0287186
1094	CG14985	0.37981250025332	3L	4003474	4003475	FBtr0289977	FBgn0035482
1095	Or85b	0.378875002032146	3R	8511357	8511358	FBtr0081900	FBgn0037590
1096	CNBP	0.37837499496527	2R	22936723	22936724	FBtr0303464	FBgn0034802
1097	CG31688	0.37816666935881	2L	20426199	20426200	FBtr0308895	FBgn0263355
1098	Dg	0.377625003069018	2R	16098563	16098564	FBtr0087257	FBgn0034072
1099	CG32115	0.377583332359791	3L	12913645	12913646	FBtr0075904	FBgn0052115
1100	kis	0.37516666824619	2L	221961	221962	FBtr0078145	FBgn0266557
1101	CG42346	0.373725000582635	X	22832399	22832400	FBtr0333177	FBgn0259677
1102	CG14459	0.372749999165535	3L	22637915	22637916	FBtr0474122	FBgn0037171
1103	beat-IIIc	0.371375001850538	2L	17260733	17260734	FBtr0080972	FBgn0032629
1104	fog	0.371125002391636	X	22836258	22836259	FBtr0333180	FBgn0000719
1105	Mlp84B	0.369666670138637	3R	7116715	7116716	FBtr0081617	FBgn0014863
1106	CG32655	0.368499996140599	X	12235876	12235877	FBtr0073633	FBgn0052655
1107	sif; CG46320	0.368250001221895					
1108	hang	0.366999998688698	X	16422831	16422832	FBtr0074276	FBgn0026575
1109	Mur82C	0.365625001490116	3R	4541356	4541357	FBtr0303866	FBgn0037260
1110	SkpA	0.364687498658896	X	656114	656115	FBtr0070124	FBgn0025637
1111	step	0.362562499940395	2L	21753722	21753723	FBtr0301617	FBgn0086779
1112	CG17325; CG42305	0.361625003628433					
1113	lqf	0.3614999987185	3L	7528780	7528781	FBtr0076794	FBgn0028582
1114	moody	0.361166669676701	X	2048394	2048395	FBtr0070341	FBgn0025631
1115	CG13384	0.361083331517875	2L	8384455	8384456	FBtr0079654	FBgn0032036
1116	lola	0.358531250298256	2R	10534353	10534354	FBtr0089342	FBgn0283521
1117	CG13501	0.358062501065433	2R	22060709	22060710	FBtr0071804	FBgn0034684
1118	CG32032	0.357611110330456	3L	9093053	9093054	FBtr0076529	FBgn0043806
1119	Loxl2	0.356083331008752	2R	21791579	21791580	FBtr0071745	FBgn0034660
1120	pico	0.354687504004687	X	19845686	19845687	FBtr0303996	FBgn0261811
1121	CG31935	0.351875002961606	2L	1611156	1611157	FBtr0077916	FBgn0051935
1122	arm	0.351833330273318	X	1899523	1899524	FBtr0089988	FBgn0000117
1123	jhamt	0.349875004030764	2L	16365903	16365904	FBtr0080859	FBgn0028841
1124	CG3168	0.349221433858786	X	6727228	6727229	FBtr0070986	FBgn0029896
1125	CG6865	0.348937504226342	3L	18863647	18863648	FBtr0308811	FBgn0036817
1126	sbm	0.348199999309145	X	14591590	14591591	FBtr0073944	FBgn0030574
1127	CG4467	0.347899998351932	3R	23240051	23240052	FBtr0084390	FBgn0039064
1128	CG4375	0.347849999368191	2L	1026896	1026897	FBtr0077997	FBgn0031295
1129	chm	0.347349999286234	2L	7412417	7412418	FBtr0079443	FBgn0028387
1130	CG1354	0.346666662022471	X	9778742	9778743	FBtr0089385	FBgn0030151
1131	CG2310	0.345000000612345	3R	29493517	29493518	FBtr0085433	FBgn0039665
1132	CG34401	0.343999996781349	X	18863950	18863951	FBtr0112653	FBgn0085430
1133	CG14454	0.343583329270283	3L	22692527	22692528	FBtr0078542	FBgn0037177
1134	CG11123	0.34137499704957	2R	7440706	7440707	FBtr0088971	FBgn0033169
1135	tplus3a	0.341062495484948	2L	22071144	22071145	FBtr0085934	FBgn0051702
1136	Mdr49	0.340272730047053	2R	12944387	12944388	FBtr0302198	FBgn0004512
1137	CG10237	0.339687502011657	2L	19438965	19438966	FBtr0081209	FBgn0032783
1138	zormin	0.338749998559554	3L	2151699	2151700	FBtr0332118	FBgn0052311
1139	CG18518	0.33668750023935	2L	15835657	15835658	FBtr0080814	FBgn0028900
1140	CG13603	0.335650003328919	3R	23986568	23986569	FBtr0084510	FBgn0039135
1141	Awh	0.335499995698532	3L	3846206	3846207	FBtr0073156	FBgn0013751
1142	CG3408	0.335124995792285	3L	9509582	9509583	FBtr0076426	FBgn0036008
1143	CG44435	0.33487499691546	2R	18681169	18681170	FBtr0342881	FBgn0265627
1144	Baldspot	0.334625003859401	3L	16661614	16661615	FBtr0075355	FBgn0260960
1145	Gr39b	0.334583333383004	2L	21369705	21369706	FBtr0081522	FBgn0041245
1146	lok	0.334031250094995	2L	20061422	20061423	FBtr0081328	FBgn0019686
1147	Glut4EF	0.333916664951377	3R	9874681	9874682	FBtr0112576	FBgn0267336
1148	Rbcn-3B	0.333499999903142	X	1908920	1908921	FBtr0070316	FBgn0023510
1149	CG9164	0.333166665087144	X	15383952	15383953	FBtr0074014	FBgn0030634
1150	Cyp4p3	0.330599998310208	2R	9242320	9242321	FBtr0088593	FBgn0033397
1151	CG9173	0.330124997533858	3L	1423470	1423471	FBtr0072720	FBgn0035218
1152	comm3	0.328750002508362	3L	15632579	15632580	FBtr0299851	FBgn0259236
1153	Kr-h1; CG45075	0.328499998897314					
1154	Best1	0.32804999994114	3R	10170486	10170487	FBtr0082183	FBgn0040238
1155	Cog8	0.326416663825512	2L	11498947	11498948	FBtr0080248	FBgn0287204
1156	scw	0.32512500154553	2L	19700967	19700968	FBtr0081261	FBgn0005590
1157	foxo	0.32158333187302	3R	14056945	14056946	FBtr0082887	FBgn0038197
1158	Ser7	0.3202500033658	X	9865233	9865234	FBtr0071387	FBgn0019929
1159	CG43088	0.319333330107232	X	14702358	14702359	FBtr0304873	FBgn0262534
1160	sqz	0.318250002339482	3R	19164211	19164212	FBtr0083733	FBgn0010768
1161	CG11380	0.31806250102818	X	1191308	1191309	FBtr0345506	FBgn0040359
1162	nAChRbeta2	0.317750003188849	3R	24515105	24515106	FBtr0084681	FBgn0004118
1163	Dic1	0.31633333178858	3R	13364938	13364939	FBtr0082747	FBgn0027610
1164	CG17124	0.314950001891702	2L	10756324	10756325	FBtr0080117	FBgn0032297
1165	mino	0.312699999660254	3R	27925191	27925192	FBtr0085249	FBgn0027579
1166	Pgant4	0.312625002115965	2L	3472603	3472604	FBtr0333248	FBgn0051956
1167	CG5388	0.311583338926236	3R	22340306	22340307	FBtr0084241	FBgn0038944
1168	CG33322	0.311550001148134	2L	20816239	20816240	FBtr0081455	FBgn0053322
1169	Mocs1	0.311499997973442	3L	11070526	11070527	FBtr0076205	FBgn0263241
1170	Drak	0.310562500846572	X	11493135	11493136	FBtr0301021	FBgn0052666
1171	Nepl7	0.307099997252226	2L	12669353	12669354	FBtr0340546	FBgn0032442
1172	miple1	0.307050004787743	3L	267299	267300	FBtr0310416	FBgn0027111
1173	Ncc69	0.305892859419276	3L	12387828	12387829	FBtr0333841	FBgn0036279
1174	E(spl)m2-BFM	0.305083329643821	3R	26017469	26017470	FBtr0084981	FBgn0002592
1175	aust	0.304916670545936	2L	9251041	9251042	FBtr0079819	FBgn0032104
1176	sea; fabp	0.301749999324481					
1177	CG9416	0.300999999791384	2R	19373242	19373243	FBtr0086555	FBgn0034438
1178	Cht2	0.300781246682163	3L	1755271	1755272	FBtr0305966	FBgn0022702
1179	CG3358	0.300694444372008	2R	6923366	6923367	FBtr0336741	FBgn0033117
1180	CG4704	0.300666663485269	3R	22845686	22845687	FBtr0084314	FBgn0039029
1181	RanBP3	0.299750002974179	3R	23752833	23752834	FBtr0084468	FBgn0039110
1182	Fmo-2	0.298874998620401	2R	6645097	6645098	FBtr0086148	FBgn0033079
1183	Pli	0.298499997705221	3R	23890051	23890052	FBtr0084527	FBgn0025574
1184	l(3)L1231	0.295857143189226	3R	14655196	14655197	FBtr0304678	FBgn0086686
1185	CG34300	0.295116668877502	3R	30306636	30306637	FBtr0305269	FBgn0085329
1186	CG8292	0.294638890566097	2L	8218016	8218017	FBtr0079632	FBgn0032004
1187	Maf1	0.294349998608232	2R	1516829	1516830	FBtr0344972	FBgn0267861
1188	ari-2	0.294333331364517	2R	22212835	22212836	FBtr0071774	FBgn0025186
1189	Mhcl	0.294250000501052	3R	16072053	16072054	FBtr0303845	FBgn0026059
1190	CG8745	0.29424999828916	3L	13866904	13866905	FBtr0075801	FBgn0036381
1191	CG14937	0.292999999597669	2L	11794085	11794086	FBtr0080264	FBgn0032377
1192	Snoo	0.29287499783095	2L	7977064	7977065	FBtr0112717	FBgn0085450
1193	Vsx2	0.292000001606842	X	5560182	5560183	FBtr0100024	FBgn0263512
1194	CG12426	0.29039999935776	3R	27872389	27872390	FBtr0300050	FBgn0039552
1195	Glut4EF; CG46467	0.289333331709107					
1196	kat-60L1	0.289200001955032	3R	5781762	5781763	FBtr0078627	FBgn0037375
1197	hng2	0.288406249135733	3R	8806322	8806323	FBtr0081919	FBgn0037634
1198	CG43449	0.28829166200012	3R	11088420	11088421	FBtr0309182	FBgn0263403
1199	HEATR2	0.287749998271465	3R	14361785	14361786	FBtr0082943	FBgn0051320
1200	CG4597	0.286800000444055	3L	5129499	5129500	FBtr0479932	FBgn0035594
1201	CG14984	0.286049999576062	3L	3952419	3952420	FBtr0290224	FBgn0035480
1202	Cyp6a2	0.285999999707565	2R	6781490	6781491	FBtr0086133	FBgn0000473
1203	CG9733	0.28555000051856	3R	30246702	30246703	FBtr0085638	FBgn0039759
1204	Git	0.284821429156831	2R	10645426	10645427	FBtr0088258	FBgn0033539
1205	CG10651	0.283766665511454	2L	20134922	20134923	FBtr0081378	FBgn0032853
1206	CG44341	0.283250004053116	2R	13103895	13103896	FBtr0339745	FBgn0265429
1207	CG8635	0.282656249124557	2R	8631836	8631837	FBtr0339356	FBgn0033317
1208	CG33640	0.282500002533197	2L	13527841	13527842	FBtr0332506	FBgn0053640
1209	Mtl	0.282500002533197	3R	27636412	27636413	FBtr0085191	FBgn0039532
1210	Pka-C3	0.282166668530812	3L	15952992	15952993	FBtr0075529	FBgn0000489
1211	dany	0.281062503345311	2R	21986937	21986938	FBtr0071731	FBgn0050401
1212	CG8401	0.279937498271465	2R	16028603	16028604	FBtr0301196	FBgn0034069
1213	CG31690	0.279749996028841	2L	2677734	2677735	FBtr0301682	FBgn0051690
1214	Cyt-c1L	0.279600000660867	3R	29204132	29204133	FBtr0085406	FBgn0039651
1215	Adhr	0.279458332341164	2L	14615552	14615553	FBtr0006151	FBgn0000056
1216	Myo31DF	0.27906249742955	2L	10506778	10506779	FBtr0080036	FBgn0086347
1217	beat-VII	0.27893750090152	3R	26681965	26681966	FBtr0290328	FBgn0250908
1218	Lmpt	0.278600000403821	3L	16865295	16865296	FBtr0302781	FBgn0261565
1219	Nlg1	0.27674999833107	3R	7658247	7658248	FBtr0081541	FBgn0051146
1220	unc	0.275849997624755	X	21116506	21116507	FBtr0077259	FBgn0003950
1221	plx	0.275399999693036	3R	5685855	5685856	FBtr0302091	FBgn0261261
1222	trx	0.274791668479641	3R	14286902	14286903	FBtr0082949	FBgn0003862
1223	Rab11	0.274624998215586	3R	21111408	21111409	FBtr0084011	FBgn0015790
1224	CG13506	0.273522728683681	2R	22383134	22383135	FBtr0071822	FBgn0034723
1225	Reck	0.272916667163372	3L	15014061	15014062	FBtr0075671	FBgn0036463
1226	CG31743	0.272299999935785	2L	16879517	16879518	FBtr0080947	FBgn0032618
1227	l(1)G0193	0.27160000288859	X	7944684	7944685	FBtr0071130	FBgn0027280
1228	wun2	0.269500002963468	2R	9414342	9414343	FBtr0088506	FBgn0041087
1229	aPKC	0.269250000206133	2R	14949744	14949745	FBtr0303433	FBgn0261854
1230	wrapper	0.268687499861699	2R	22379637	22379638	FBtr0071821	FBgn0025878
1231	Sik3	0.267500000074506	2R	18688132	18688133	FBtr0304026	FBgn0262103
1232	CG6527	0.267125001177192	3L	10559081	10559082	FBtr0076291	FBgn0036085
1233	Svil	0.266527780619476	3L	2377655	2377656	FBtr0345102	FBgn0266696
1234	CG7378	0.26560000050813	X	18900410	18900411	FBtr0074649	FBgn0030976
1235	Cyp4d21	0.2649166675983	2L	7605600	7605601	FBtr0079471	FBgn0031925
1236	CG30060	0.264916664067035	2R	13423646	13423647	FBtr0087714	FBgn0265272
1237	Rap1	0.26460000120569	3L	1861815	1861816	FBtr0332671	FBgn0004636
1238	retn	0.264458336440536	2R	23632610	23632611	FBtr0072072	FBgn0004795
1239	Karl	0.263100002706051	X	11787381	11787382	FBtr0346276	FBgn0030334
1240	CG15543	0.262150000687689	3R	30742880	30742881	FBtr0085700	FBgn0039799
1241	CG32320	0.261562497355044	3L	1398586	1398587	FBtr0339901	FBgn0052320
1242	side	0.261000002734363	3R	27437481	27437482	FBtr0085168	FBgn0016061
1243	CG44869	0.260749999899417	2L	15418360	15418361	FBtr0343713	FBgn0266163
1244	Ire1	0.2602499993518	3R	19861290	19861291	FBtr0113248	FBgn0261984
1245	CG6220	0.259208332397975	2R	13693368	13693369	FBtr0087650	FBgn0033865
1246	Npc2b	0.258850001171231	3R	14089517	14089518	FBtr0082888	FBgn0038198
1247	BigH1	0.258437501965091	3R	14663450	14663451	FBtr0082969	FBgn0038252
1248	CG4797	0.258000000069539	2R	23818326	23818327	FBtr0072239	FBgn0034909
1249	Ent1	0.25795000270009	2L	357873	357874	FBtr0078095	FBgn0031250
1250	kek3	0.257916667809089	2L	15552723	15552724	FBtr0080752	FBgn0028370
1251	CG2267	0.256812504725531	3R	30629027	30629028	FBtr0085672	FBgn0039792
1252	chk; CG45092	0.25681250076741					
1253	CG11168	0.256708330319573	3R	24918106	24918107	FBtr0084715	FBgn0039249
1254	Tmhs	0.256612504087389	3L	1885657	1885658	FBtr0072836	FBgn0262624
1255	CG43814	0.255625000223517	2L	18805346	18805347	FBtr0332209	FBgn0264362
1256	ds	0.254656247561798	2L	714982	714983	FBtr0078045	FBgn0284247
1257	CG17646	0.254178573510477	2L	1732524	1732525	FBtr0077885	FBgn0264494
1258	esg	0.253300000354648	2L	15333866	15333867	FBtr0080734	FBgn0001981
1259	r-cup	0.252666663999359	X	21025887	21025888	FBtr0077269	FBgn0031142
1260	Usp15-31	0.252624997869134	2R	24743749	24743750	FBtr0072369	FBgn0050421
1261	IFT52	0.251625000499189	2L	6557501	6557502	FBtr0479839	FBgn0031829
1262	CG14190	0.251499999935428	X	19056911	19056912	FBtr0074663	FBgn0030979
1263	CG3223	0.250874999929996	3R	8009400	8009401	FBtr0081785	FBgn0037538
1264	esn	0.25083333067596	2R	7086316	7086317	FBtr0329856	FBgn0263934
1265	Kah	0.250656250282191	3L	589273	589274	FBtr0072563	FBgn0035144
1266	CG6752	0.250531250319909	3R	15196054	15196055	FBtr0306246	FBgn0038296
1267	chas	0.249730768541877	X	17682921	17682922	FBtr0074478	FBgn0263258
1268	CG15395	0.249708334415724	2L	2609994	2609995	FBtr0114513	FBgn0031440
1269	kermit; Lpin	0.248374998569489					
1270	Eaat1	0.248071429893441	2L	9333567	9333568	FBtr0079800	FBgn0026439
1271	Cpr49Ac	0.247499997178238	2R	12386666	12386667	FBtr0345948	FBgn0033725
1272	CG1103	0.2474166713655	3R	4337755	4337756	FBtr0078909	FBgn0037235
1273	CCT4	0.247333332896233	2L	12692933	12692934	FBtr0080411	FBgn0032444
1274	CG6726; CG17110	0.244437500834465					
1275	CG30377	0.244250001385808	2R	7890025	7890026	FBtr0088844	FBgn0050377
1276	glob2	0.243812499684282	3R	6608913	6608914	FBtr0301286	FBgn0250846
1277	CG32573; CG42512	0.243625001981854					
1278	tld	0.243500000952433	3R	24749731	24749732	FBtr0084691	FBgn0003719
1279	CG31639	0.242249998264015	2L	6155071	6155072	FBtr0079207	FBgn0051639
1280	Ubr3	0.241750001907349	X	7935896	7935897	FBtr0301748	FBgn0260970
1281	Tnks	0.24115476043274	3R	25661285	25661286	FBtr0084890	FBgn0027508
1282	CG18404	0.24106250051409	3R	30253182	30253183	FBtr0085618	FBgn0039761
1283	brk	0.240821430921122	X	7307939	7307940	FBtr0071048	FBgn0024250
1284	dsf	0.240624999627471	2L	5925937	5925938	FBtr0079145	FBgn0015381
1285	CG12974	0.239583332712452	3L	21285435	21285436	FBtr0078411	FBgn0037065
1286	CG5254	0.238812497467734	X	750347	750348	FBtr0343759	FBgn0040383
1287	CG14441	0.237187500344589	X	6699508	6699509	FBtr0070959	FBgn0029895
1288	eIF4E4	0.237166669219732	3L	6665640	6665641	FBtr0076963	FBgn0035709
1289	GluClalpha	0.234750002389774	3R	19730715	19730716	FBtr0301378	FBgn0024963
1290	CG33764	0.233678571663664	3L	4267502	4267503	FBtr0091765	FBgn0053764
1291	rost	0.233499999439421	2L	8989181	8989182	FBtr0079782	FBgn0011705
1292	CG45050	0.232750001363456	3R	9340216	9340217	FBtr0344364	FBgn0266410
1293	CG13693	0.232458333407218	2L	232487	232488	FBtr0078126	FBgn0031235
1294	KP78b	0.23124999802288	3R	11348422	11348423	FBtr0082408	FBgn0026063
1295	eas	0.231100000161678	X	16278328	16278329	FBtr0308617	FBgn0000536
1296	sv	0.230406250571832	4	1088798	1088799	FBtr0089327	FBgn0005561
1297	CG43163	0.229000000904004	3L	8507145	8507146	FBtr0308608	FBgn0262719
1298	Gga	0.228437498444691	X	9601030	9601031	FBtr0071363	FBgn0030141
1299	CBP	0.227750000854333	X	7337352	7337353	FBtr0071052	FBgn0026144
1300	CG8642	0.227333333343267	2R	8614154	8614155	FBtr0310502	FBgn0033312
1301	Cyt-c-d	0.226749998051673	2L	16715891	16715892	FBtr0080888	FBgn0086907
1302	CG8026	0.22635000096634	2R	9190345	9190346	FBtr0302511	FBgn0033391
1303	goe	0.226277778206471	X	16746081	16746082	FBtr0343364	FBgn0027528
1304	RNaseX25	0.22606250224635	3L	7970588	7970589	FBtr0076752	FBgn0010406
1305	GCS2alpha	0.225333331152797	X	21604679	21604680	FBtr0070062	FBgn0027588
1306	CG32196	0.224812499000109	3L	18461023	18461024	FBtr0273401	FBgn0052196
1307	Obp51a	0.224708334177627	2R	15024838	15024839	FBtr0087420	FBgn0043530
1308	Vml	0.224583333358169	X	2275822	2275823	FBtr0347302	FBgn0085362
1309	CG12963	0.223916667203108	2R	15555446	15555447	FBtr0331963	FBgn0034031
1310	toe	0.223699997738004	3L	12432667	12432668	FBtr0075980	FBgn0036285
1311	Ir56b	0.22359999929904	2R	19508167	19508168	FBtr0086465	FBgn0034456
1312	CG15878	0.223500001477078	3L	2212502	2212503	FBtr0072911	FBgn0035316
1313	CG32026	0.221642856602557	3L	8836462	8836463	FBtr0076584	FBgn0052026
1314	CG31195	0.220874997554347	3R	20762368	20762369	FBtr0302188	FBgn0051195
1315	CG6888	0.219750002399087	3L	15207844	15207845	FBtr0075644	FBgn0036490
1316	fj	0.219687498174608	2R	18232761	18232762	FBtr0086754	FBgn0000658
1317	rgn	0.219583331296841	3L	21382501	21382502	FBtr0078346	FBgn0261258
1318	CG3081	0.218333334972461	X	4641161	4641162	FBtr0070693	FBgn0025613
1319	CG11211	0.218187500722706	2R	6181625	6181626	FBtr0086005	FBgn0033067
1320	EMC10	0.217999996617436	3L	21574131	21574132	FBtr0300058	FBgn0052441
1321	CG34206	0.217944442449758	2R	22164593	22164594	FBtr0112399	FBgn0085235
1322	ovo	0.21787500102073	X	5048273	5048274	FBtr0070738	FBgn0003028
1323	CG32299; CG32298	0.217749999463558					
1324	Pgd	0.216750002000481	X	2145136	2145137	FBtr0070384	FBgn0004654
1325	CG13541	0.216583332046866	2R	23284227	23284228	FBtr0072001	FBgn0034841
1326	Idh3a	0.216500001400709	X	19521803	19521804	FBtr0307904	FBgn0027291
1327	Pect	0.215999999316409	2L	13203762	13203763	FBtr0080441	FBgn0032482
1328	CAP	0.215750003233552	2R	10269016	10269017	FBtr0088338	FBgn0033504
1329	Myc	0.215250001754612	X	3373159	3373160	FBtr0070525	FBgn0262656
1330	CG43116	0.213999998057261	3R	25996995	25996996	FBtr0305046	FBgn0262576
1331	GstZ2	0.213906248754938	3R	9458845	9458846	FBtr0082042	FBgn0037697
1332	Ero1L	0.21350000364085	3L	4170404	4170405	FBtr0073217	FBgn0261274
1333	CG6628	0.213416665714855	3L	10167022	10167023	FBtr0076311	FBgn0036072
1334	CG6785	0.213124996982515	2L	12043108	12043109	FBtr0342596	FBgn0032399
1335	metro	0.212800000235438	2R	11232515	11232516	FBtr0088196	FBgn0050021
1336	CG14113	0.212083334724108	3L	13329135	13329136	FBtr0075837	FBgn0040814
1337	Meltrin	0.211312499362975	3R	14697291	14697292	FBtr0301499	FBgn0265140
1338	Src64B	0.211166666199764	3L	4613095	4613096	FBtr0302594	FBgn0262733
1339	Rilpl	0.210450000921264	X	1393054	1393055	FBtr0070225	FBgn0024985
1340	CG34172	0.210250000184169	2L	2192962	2192963	FBtr0331650	FBgn0085201
1341	cnn	0.210249995347112	2R	13445373	13445374	FBtr0100654	FBgn0013765
1342	egh	0.20962500013411	X	2588503	2588504	FBtr0070439	FBgn0001404
1343	Sema5c	0.209321430485163	3L	12081829	12081830	FBtr0076052	FBgn0284221
1344	cocoon	0.209000001040598	3L	15474109	15474110	FBtr0075617	FBgn0036496
1345	CG11700	0.208749999478459	X	6283574	6283575	FBtr0333520	FBgn0029856
1346	Pdp1	0.208638889922036	3L	7828017	7828018	FBtr0076782	FBgn0016694
1347	CG1299	0.208583332734027	3L	4148696	4148697	FBtr0073215	FBgn0035501
1348	CG9098	0.208499998226762	2L	6011232	6011233	FBtr0079229	FBgn0031762
1349	Mvb12	0.206874998441587	X	18099745	18099746	FBtr0074528	FBgn0030894
